Route,DepDate,FltNum,dtime,Direction,month,dday,SpoilageRisk,Intensity_downweighted,Intensity_full,SpillageRisk
LUX-NCE,2019-06-24,8256,14:45,I,June,Monday,0.8264997702016798,-0.21014492753623415,-36.0,0.0008135086888171328
LUX-NCE,2019-06-25,8255,12:35,O,June,Tuesday,0.9277574318982912,-3.0,-51.0,1.3582613868079463e-06
LUX-NCE,2019-06-25,8256,14:45,I,June,Tuesday,0.38034338908538595,7.500000000000028,-32.0,0.003286621906779863
LUX-NCE,2019-06-26,8255,12:35,O,June,Wednesday,0.9646358012990364,-6.499999999999972,-51.0,1.4521474849260585e-06
LUX-NCE,2019-06-26,8256,14:45,I,June,Wednesday,0.8336926805545457,-0.8880597014925087,-47.0,9.599391492809417e-06
LUX-NCE,2019-06-27,8255,12:35,O,June,Thursday,0.1613493326728133,12.499999999999986,-22.0,0.05130542255067427
LUX-NCE,2019-06-27,8256,14:45,I,June,Thursday,0.01964920358681173,17.365671641791053,-24.0,0.03204569372254584
LUX-NCE,2019-06-28,8255,12:35,O,June,Friday,0.2707480016914118,11.000000000000028,-16.0,0.1651054785168532
LUX-NCE,2019-06-28,8256,14:45,I,June,Friday,0.18710775451766312,11.000000000000014,-20.0,0.06421599030861891
LUX-NCE,2019-06-29,8253,06:25,O,June,Saturday,0.8719689097796509,-1.4000000000000128,-12.0,0.058593705761122994
LUX-NCE,2019-06-30,8257,19:00,O,June,Sunday,0.9329271521021094,-4.500000000000014,-40.0,0.0002935044325629299
LUX-NCE,2019-06-30,8258,21:10,I,June,Sunday,0.5510577198765215,5.000000000000028,-16.0,0.1511776976195831
LUX-NCE,2019-07-01,8255,12:35,O,July,Monday,0.8267904246780844,-0.5217391304347814,-30.0,0.008070831123981215
LUX-NCE,2019-07-01,8256,14:45,I,July,Monday,0.3600541848118156,9.000000000000043,-23.0,0.048254152038926024
LUX-NCE,2019-07-02,8255,12:35,O,July,Tuesday,0.829009426085255,0.0,-36.0,0.0012131402224754284
LUX-NCE,2019-07-02,8256,14:45,I,July,Tuesday,0.29411946333095546,9.000000000000014,-32.0,0.004391764581772595
LUX-NCE,2019-07-03,8255,12:35,O,July,Wednesday,0.961318841136118,-7.2365004928462895,-40.0,0.00028881958473381264
LUX-NCE,2019-07-03,8256,14:45,I,July,Wednesday,0.9401315315108376,-4.999999999999986,-46.0,2.675239311544786e-05
LUX-NCE,2019-07-04,8255,12:35,O,July,Thursday,0.8273047199530125,-0.5441176470587834,-29.0,0.01001964296803548
LUX-NCE,2019-07-04,8256,14:45,I,July,Thursday,0.9353399321494844,-5.999999999999972,-40.0,0.00028448228741717596
LUX-NCE,2019-07-05,8255,12:35,O,July,Friday,0.003573391618538076,27.00000000000003,0.0,0.8258366225652423
LUX-NCE,2019-07-05,8256,14:45,I,July,Friday,0.9428911560148541,-5.999999999999972,-37.0,0.0011427789451881054
LUX-NCE,2019-07-06,8253,06:25,O,July,Saturday,0.24923614764416865,7.599999999999987,-9.0,0.19068375178494246
LUX-NCE,2019-07-07,8257,19:00,O,July,Sunday,0.6373653821262343,3.0000000000000995,-26.0,0.025613516284919702
LUX-NCE,2019-07-07,8258,21:10,I,July,Sunday,0.07075544707790034,18.00000000000003,-8.0,0.4906128219945862
LUX-NCE,2019-07-08,8255,12:35,O,July,Monday,0.6518102586118426,3.4782608695652186,-24.0,0.03931300353754619
LUX-NCE,2019-07-08,8256,14:45,I,July,Monday,0.3644955084468693,9.000000000000043,-21.0,0.07411525463623458
LUX-NCE,2019-07-09,8255,12:35,O,July,Tuesday,0.8930942894443207,-3.0,-37.0,0.0013873525055972946
LUX-NCE,2019-07-09,8256,14:45,I,July,Tuesday,0.9605083822779369,-6.999999999999986,-46.0,5.3581317694728625e-05
LUX-NCE,2019-07-10,8255,12:35,O,July,Wednesday,0.537604654219392,5.7536231884058395,-26.0,0.028837356782865253
LUX-NCE,2019-07-10,8256,14:45,I,July,Wednesday,0.41921681803111543,7.000000000000014,-32.0,0.006094130507601769
LUX-NCE,2019-07-11,8255,12:35,O,July,Thursday,0.10934417877491594,16.511965245006365,-11.0,0.3638648914094106
LUX-NCE,2019-07-11,8256,14:45,I,July,Thursday,0.38114950993027935,8.008517076180738,-25.0,0.03473031003966798
LUX-NCE,2019-07-12,8255,12:35,O,July,Friday,0.9737622119972352,-9.856107700036475,-35.0,0.0020005686793489463
LUX-NCE,2019-07-12,8256,14:45,I,July,Friday,0.38009264267022763,9.000000000000028,-21.0,0.09293252250936512
LUX-NCE,2019-07-13,8253,06:25,O,July,Saturday,0.7483848794437749,0.5999999999999872,-16.0,0.031071970009682426
LUX-NCE,2019-07-14,8257,19:00,O,July,Sunday,0.9421577947435473,-6.9999999999999005,-35.0,0.0027584401204122644
LUX-NCE,2019-07-14,8258,21:10,I,July,Sunday,0.8886585721728179,-3.9999999999999716,-29.0,0.014578170339822116
LUX-NCE,2019-07-15,8255,12:35,O,July,Monday,0.9725993135245878,-9.521739130434781,-37.0,0.0019134125592300544
LUX-NCE,2019-07-15,8256,14:45,I,July,Monday,0.5346647135949563,6.000000000000043,-24.0,0.05470131543040191
LUX-NCE,2019-07-16,8255,12:35,O,July,Tuesday,0.018782638398427958,22.0,-11.0,0.38784585262735094
LUX-NCE,2019-07-16,8256,14:45,I,July,Tuesday,0.009985317831369321,21.000000000000014,-16.0,0.20952461779040465
LUX-NCE,2019-07-17,8255,12:35,O,July,Wednesday,0.07839673277591187,17.75362318840584,-13.0,0.2991449430620259
LUX-NCE,2019-07-17,8256,14:45,I,July,Wednesday,0.32688087847915165,9.000000000000014,-28.0,0.020086220665106014
LUX-NCE,2019-07-18,8255,12:35,O,July,Thursday,0.035587961636177085,21.47539748431899,-6.0,0.6116231390949429
LUX-NCE,2019-07-18,8256,14:45,I,July,Thursday,0.27922816650555865,10.000000000000028,-22.0,0.08408563173503658
LUX-NCE,2019-07-19,8255,12:35,O,July,Friday,0.05215914957612954,20.00000000000003,-5.0,0.6380171680569067
LUX-NCE,2019-07-19,8256,14:45,I,July,Friday,0.19261743585505223,13.000000000000028,-15.0,0.24351634875714667
LUX-NCE,2019-07-20,8253,06:25,O,July,Saturday,0.11643786733457571,10.599999999999987,-6.0,0.4205450793365221
LUX-NCE,2019-07-21,8257,19:00,O,July,Sunday,0.008743894162501485,25.0000000000001,-3.0,0.7242395104053931
LUX-NCE,2019-07-21,8258,21:10,I,July,Sunday,0.8392199773335542,-1.9999999999999716,-27.0,0.03118786127730888
LUX-NCE,2019-07-22,8255,12:35,O,July,Monday,0.22268845828347794,13.478260869565219,-13.0,0.3121743133962871
LUX-NCE,2019-07-22,8256,14:45,I,July,Monday,0.7414728682379508,1.0204823758871413,-27.0,0.029175487767446606
LUX-NCE,2019-07-23,8255,12:35,O,July,Tuesday,0.7840599680981019,1.0,-31.0,0.013390838700101715
LUX-NCE,2019-07-23,8256,14:45,I,July,Tuesday,0.6141407053838682,4.000000000000014,-32.0,0.010408632391067485
LUX-NCE,2019-07-24,8255,12:35,O,July,Wednesday,0.6581800561051957,3.7536231884058395,-26.0,0.03929599573475817
LUX-NCE,2019-07-24,8256,14:45,I,July,Wednesday,0.3060876796136567,9.000000000000014,-26.0,0.03929599573475817
LUX-NCE,2019-07-25,8255,12:35,O,July,Thursday,0.019444875135980096,23.455882352941217,-2.0,0.7390256138664442
LUX-NCE,2019-07-25,8256,14:45,I,July,Thursday,0.334706927153743,9.000000000000028,-21.0,0.09674268337811553
LUX-NCE,2019-07-26,8255,12:35,O,July,Friday,0.0001738921505664096,36.00000000000003,11.0,0.9825640042292021
LUX-NCE,2019-07-26,8256,14:45,I,July,Friday,0.010913301667961964,25.00000000000003,-3.0,0.7246708496934497
LUX-NCE,2019-07-27,8253,06:25,O,July,Saturday,0.06653473994101333,12.599999999999987,-4.0,0.563597819464487
LUX-NCE,2019-07-28,8257,19:00,O,July,Sunday,0.5160763983623744,6.0000000000000995,-21.0,0.11303129807365697
LUX-NCE,2019-07-28,8258,21:10,I,July,Sunday,3.926306863731089e-05,39.00000000000003,14.0,0.9928616107220545
LUX-NCE,2019-07-29,8255,12:35,O,July,Monday,0.12762731774106853,16.47826086956522,-9.0,0.4800316359637037
LUX-NCE,2019-07-29,8256,14:45,I,July,Monday,0.004260056263648126,27.000000000000043,0.0,0.8108884409842676
LUX-NCE,2019-07-30,8255,12:35,O,July,Tuesday,0.7124012924587542,3.0,-28.0,0.031055926945378842
LUX-NCE,2019-07-30,8256,14:45,I,July,Tuesday,0.04113241383305791,18.000000000000014,-16.0,0.24348236923249522
LUX-NCE,2019-07-31,8255,12:35,O,July,Wednesday,0.42450317482969074,8.75362318840584,-20.0,0.12939927449255884
LUX-NCE,2019-07-31,8256,14:45,I,July,Wednesday,0.002901142863418147,25.000000000000014,-9.0,0.4859551365185858
