Route,DepDate,FltNum,dtime,Direction,month,dday,SpoilageRisk,Intensity_downweighted,Intensity_full,SpillageRisk
SCN-TXL,2019-05-17,9414,20:50,I,May,Friday,0.0,18.04617786252087,-12.0,0.005779117009521051
SCN-TXL,2019-05-17,9415,14:10,O,May,Friday,0.9855591623881457,-5.045908323778164,-19.0,2.44309784325214e-05
SCN-TXL,2019-05-17,9416,16:00,I,May,Friday,0.0,20.643962242819818,-1.0,0.2526853222192216
SCN-TXL,2019-05-18,9411,06:35,O,May,Saturday,0.9999455009870285,-13.035863582329256,-28.0,9.035749337638066e-08
SCN-TXL,2019-05-18,9412,08:25,I,May,Saturday,0.43757065406267576,4.1529401466090405,-11.0,0.05088352301579446
SCN-TXL,2019-05-18,9412,08:50,I,May,Saturday,0.9999999933382524,-23.641791044776106,-59.0,4.440892098500626e-16
SCN-TXL,2019-05-19,9413,19:00,O,May,Sunday,0.8286384875152544,-0.33589564488578816,-16.0,0.020708842675369987
SCN-TXL,2019-05-19,9414,20:50,I,May,Sunday,0.0,23.584353047565287,-6.0,0.11445252748111923
SCN-TXL,2019-05-19,9415,14:10,O,May,Sunday,0.006100850561154938,12.960609737605822,-2.0,0.3692447189248397
SCN-TXL,2019-05-19,9416,16:00,I,May,Sunday,0.0,13.501307390063829,-17.0,0.00016357373869191338
SCN-TXL,2019-05-20,9411,06:55,O,May,Monday,0.35801869085843896,4.311299990560784,-10.0,0.036728193145740606
SCN-TXL,2019-05-20,9412,08:50,I,May,Monday,0.8302257715133167,-0.19723799365863925,-25.0,5.937322701821124e-05
SCN-TXL,2019-05-20,9413,18:55,O,May,Monday,0.999999988050776,-31.400000000000006,-50.0,1.6889645237938566e-10
SCN-TXL,2019-05-20,9413,19:00,O,May,Monday,0.9523322020636326,-4.340455795937409,-20.0,0.004748888915427352
SCN-TXL,2019-05-20,9414,20:50,I,May,Monday,0.0,22.838935043796212,-13.0,0.0046272143598312665
SCN-TXL,2019-05-20,9415,14:10,O,May,Monday,0.9610461101749153,-4.872554436194918,-19.0,0.0002450445079708041
SCN-TXL,2019-05-20,9416,16:00,I,May,Monday,0.13224775391687774,6.045369048982131,-19.0,9.8406735168588e-05
SCN-TXL,2019-05-21,9411,06:55,O,May,Tuesday,0.013791351263586625,11.283161990923858,-3.0,0.3636867065203646
SCN-TXL,2019-05-21,9412,08:50,I,May,Tuesday,0.010372498244014474,9.497983977051788,-20.0,0.0014772639212504712
