Route,DepDate,FltNum,dtime,Direction,month,dday,SpoilageRisk,Intensity_downweighted,Intensity_full,SpillageRisk
LUX-DUB,2019-05-27,4883,17:45,O,May,Monday,0.9997095019504716,-17.0,-27.0,0.0002904980495284093
LUX-DUB,2019-05-27,4884,19:30,I,May,Monday,0.9982967307394611,-14.025311444256133,-43.0,1.1714768121118269e-06
LUX-DUB,2019-05-28,4883,17:45,O,May,Tuesday,0.9992597742994695,-16.999999999999986,-46.0,1.4973148143582193e-07
LUX-DUB,2019-05-28,4884,19:30,I,May,Tuesday,0.9999999979167186,-37.999999999999986,-67.0,4.884981308350689e-14
LUX-DUB,2019-05-29,4883,17:45,O,May,Wednesday,0.0,50.92061580573581,-26.0,0.016193775194494497
LUX-DUB,2019-05-29,4884,19:30,I,May,Wednesday,0.0,19.000000000000004,-60.0,2.6552982035354944e-11
LUX-DUB,2019-05-30,4883,17:45,O,May,Thursday,0.9997204741584483,-18.04246466555165,-47.0,1.4819695415280165e-07
LUX-DUB,2019-05-30,4884,19:30,I,May,Thursday,0.896798243849712,-2.999999999999986,-24.0,0.0055771612018487016
LUX-DUB,2019-05-31,4883,17:45,O,May,Friday,0.9979227183306465,-14.000000000000028,-43.0,1.6617668375795702e-06
LUX-DUB,2019-05-31,4884,19:30,I,May,Friday,0.000155969197746644,24.0,15.0,0.9998440308022534
LUX-DUB,2019-06-01,4881,06:35,O,June,Saturday,0.9999999999601202,-28.000000000000007,-53.0,1.3322676295501878e-15
LUX-DUB,2019-06-01,4882,08:35,I,June,Saturday,0.9999999502733313,-19.986301369863014,-51.0,9.325873406851315e-15
LUX-DUB,2019-06-02,4883,18:00,O,June,Sunday,0.9992213432159806,-17.98899263883139,-46.0,1.158773153209225e-06
LUX-DUB,2019-06-02,4884,19:45,I,June,Sunday,0.0,95.00044911612291,21.0,0.9999631670627167
LUX-DUB,2019-06-03,4883,17:45,O,June,Monday,0.9647593185570548,-6.000000000000028,-35.0,0.0001611544309957358
LUX-DUB,2019-06-03,4884,19:30,I,June,Monday,0.0034515938770781416,24.00012789280187,-4.0,0.6291430266637732
LUX-DUB,2019-06-04,4883,17:25,O,June,Tuesday,0.9998137942183969,-16.5,-37.0,3.6655583993683294e-06
LUX-DUB,2019-06-04,4883,17:45,O,June,Tuesday,0.9999918494390434,-27.999999999999986,-56.0,5.062436581049212e-09
LUX-DUB,2019-06-04,4884,19:30,I,June,Tuesday,0.9995857449641796,-13.0,-14.0,7.02994655821243e-08
LUX-DUB,2019-06-05,4883,17:45,O,June,Wednesday,0.5307316178141035,3.611940298507477,-54.0,1.2881220534666227e-09
