Route,DepDate,FltNum,dtime,Direction,month,dday,SpoilageRisk,Intensity_downweighted,Intensity_full,SpillageRisk
LUX-VIE,2019-05-08,8855,10:30,O,May,Wednesday,0.03509112472995407,5.46629250854587,-21.0,6.036371913431537e-08
LUX-VIE,2019-05-08,8856,13:15,I,May,Wednesday,0.9990522679291826,-6.02988499242327,-37.0,0.0
LUX-VIE,2019-05-08,8857,17:40,O,May,Wednesday,0.7360238518373984,0.22535211267604893,-20.0,5.268396187085855e-07
LUX-VIE,2019-05-08,8858,20:50,I,May,Wednesday,0.9999984528052563,-12.289990130727183,-39.0,0.0
LUX-VIE,2019-05-09,8851,06:55,O,May,Thursday,0.0,26.974080864924332,-8.0,0.04128900059081386
LUX-VIE,2019-05-09,8852,09:40,I,May,Thursday,0.9967931419205268,-4.992373190385358,-45.0,0.0
LUX-VIE,2019-05-09,8853,14:10,O,May,Thursday,1.0,-37.40000000000005,-56.0,0.0
LUX-VIE,2019-05-09,8853,14:15,O,May,Thursday,1.0,-31.40000000000005,-50.0,0.0
LUX-VIE,2019-05-09,8853,14:20,O,May,Thursday,1.0,-45.40000000000005,-64.0,0.0
LUX-VIE,2019-05-09,8854,17:50,I,May,Thursday,0.9999999999998455,-25.0,-30.0,1.545430450278218e-13
LUX-VIE,2019-05-09,8855,10:30,O,May,Thursday,0.9817727947448914,-3.0,-7.0,0.03917782142870663
LUX-VIE,2019-05-09,8856,13:15,I,May,Thursday,0.999974971659714,-10.034104125099574,-35.0,1.3322676295501878e-15
LUX-VIE,2019-05-09,8857,17:40,O,May,Thursday,0.9999999985870197,-19.000000000000014,-38.0,2.220446049250313e-16
LUX-VIE,2019-05-09,8858,20:50,I,May,Thursday,0.9999972193994546,-12.983366812532815,-38.0,1.1102230246251565e-15
LUX-VIE,2019-05-10,8851,06:55,O,May,Friday,0.0,9.442354494103235,-18.0,9.421129297804143e-07
LUX-VIE,2019-05-10,8852,09:40,I,May,Friday,0.9415195945194096,-1.0595050383450797,-28.0,8.391065620116933e-13
LUX-VIE,2019-05-10,8853,14:10,O,May,Friday,1.0,-45.40000000000003,-63.0,0.0
LUX-VIE,2019-05-10,8853,14:15,O,May,Friday,1.0,-38.40000000000003,-56.0,0.0
LUX-VIE,2019-05-10,8853,14:20,O,May,Friday,1.0,-44.41769857811153,-62.0,0.0
LUX-VIE,2019-05-10,8854,17:50,I,May,Friday,0.9780388340399844,-3.400000000000027,-21.0,9.745137308225793e-08
LUX-VIE,2019-05-10,8855,10:30,O,May,Friday,0.999999986501951,-15.526033343102398,-34.0,0.0
LUX-VIE,2019-05-10,8856,13:15,I,May,Friday,0.9999999999937494,-20.049829896976355,-31.0,1.6653345369377348e-15
LUX-VIE,2019-05-10,8857,17:40,O,May,Friday,0.9997443921041574,-8.437090333120587,-26.0,1.4281276161653977e-10
LUX-VIE,2019-05-10,8858,20:50,I,May,Friday,0.9998772637919191,-9.399962200544373,-28.0,1.00072139463947e-09
LUX-VIE,2019-05-11,8851,06:55,O,May,Saturday,0.9999999999020001,-18.56178454149213,-66.0,0.0
LUX-VIE,2019-05-11,8852,09:40,I,May,Saturday,0.9986693632648913,-6.399999999999984,-24.0,1.057783971525339e-09
LUX-VIE,2019-05-11,8857,17:40,O,May,Saturday,0.9982571356804043,-6.541708330155593,-37.0,1.1102230246251565e-16
LUX-VIE,2019-05-11,8858,20:50,I,May,Saturday,0.0,12.186516096724816,-9.0,0.03900197891749535
LUX-VIE,2019-05-12,8851,06:55,O,May,Sunday,0.9999985723644161,-11.238667898992865,-44.0,0.0
LUX-VIE,2019-05-12,8852,09:40,I,May,Sunday,0.0,21.440775388936153,2.0,0.8898686727531527
LUX-VIE,2019-05-12,8853,14:10,O,May,Sunday,1.0,-45.40000000000003,-63.0,0.0
LUX-VIE,2019-05-12,8853,14:15,O,May,Sunday,0.9999999996088381,-20.400000000000027,-38.0,1.1102230246251565e-16
LUX-VIE,2019-05-12,8853,14:20,O,May,Sunday,1.0,-47.40000000000003,-65.0,0.0
LUX-VIE,2019-05-12,8854,17:50,I,May,Sunday,0.0,21.5447456853175,4.0,0.9783014666653995
LUX-VIE,2019-05-12,8857,17:40,O,May,Sunday,0.9768906883319662,-3.034910980551203,-21.0,6.20482898838759e-07
LUX-VIE,2019-05-12,8858,20:50,I,May,Sunday,0.0,33.949316797345155,3.0,0.9721803967273095
LUX-VIE,2019-05-13,8851,06:55,O,May,Monday,0.999866741766531,-11.356671553791877,-30.0,1.7256760465045318e-09
LUX-VIE,2019-05-13,8852,09:40,I,May,Monday,0.044679185904304086,7.979019161760725,-17.0,0.0004239418366605019
LUX-VIE,2019-05-13,8853,14:10,O,May,Monday,1.0,-39.40000000000005,-57.0,0.0
LUX-VIE,2019-05-13,8853,14:15,O,May,Monday,1.0,-38.40000000000005,-56.0,0.0
LUX-VIE,2019-05-13,8853,14:20,O,May,Monday,1.0,-43.40000000000005,-61.0,0.0
LUX-VIE,2019-05-13,8854,17:50,I,May,Monday,0.35332212272368574,3.552322310058912,-14.0,0.0019670012437087436
LUX-VIE,2019-05-13,8855,10:30,O,May,Monday,0.9999665451427886,-11.999999999999986,-40.0,2.842170943040401e-14
LUX-VIE,2019-05-13,8856,13:15,I,May,Monday,0.6993196497107697,1.6000000000000298,-17.0,0.0008961797442360586
LUX-VIE,2019-05-13,8857,17:40,O,May,Monday,0.9999200829215817,-10.007042253521142,-37.0,3.708144902248023e-14
LUX-VIE,2019-05-13,8858,20:50,I,May,Monday,0.9766365836613995,-4.446703535968872,-22.0,1.9788697084299756e-06
LUX-VIE,2019-05-14,8851,06:55,O,May,Tuesday,0.0,15.14492753623189,-22.0,2.862367223266382e-05
LUX-VIE,2019-05-14,8852,09:40,I,May,Tuesday,0.9938793331456768,-5.957746478873233,-42.0,1.0658141036401503e-14
LUX-VIE,2019-05-14,8853,14:10,O,May,Tuesday,0.9999999999999998,-36.40000000000005,-54.0,0.0
LUX-VIE,2019-05-14,8853,14:15,O,May,Tuesday,1.0,-37.40000000000005,-55.0,0.0
LUX-VIE,2019-05-14,8853,14:20,O,May,Tuesday,1.0,-42.425344076458856,-60.0,0.0
LUX-VIE,2019-05-14,8854,17:50,I,May,Tuesday,0.9999999296264224,-20.95586856441939,-39.0,4.748090809414407e-12
LUX-VIE,2019-05-14,8855,10:30,O,May,Tuesday,0.999999999994663,-22.958904109589035,-56.0,0.0
LUX-VIE,2019-05-14,8856,13:15,I,May,Tuesday,0.9997872176206323,-10.999999999999979,-30.0,1.4521895241870197e-08
LUX-VIE,2019-05-14,8857,17:40,O,May,Tuesday,0.99999441846743,-15.840579710144965,-38.0,4.748090809414407e-12
LUX-VIE,2019-05-14,8858,20:50,I,May,Tuesday,0.9999926666072604,-14.665443172566803,-37.0,1.704492103016264e-11
LUX-VIE,2019-05-15,8851,06:55,O,May,Wednesday,0.8949294826121121,-1.0808282531006626,-30.0,3.4902714607376595e-08
LUX-VIE,2019-05-15,8852,09:40,I,May,Wednesday,0.9999814677007559,-11.483212839521237,-22.0,5.773812017384472e-08
LUX-VIE,2019-05-15,8853,14:10,O,May,Wednesday,0.8356776645636527,-1.2434497875801753e-14,-49.0,0.0
LUX-VIE,2019-05-15,8853,14:15,O,May,Wednesday,0.0,10.399999999999988,-39.0,4.07740508023835e-12
LUX-VIE,2019-05-15,8854,17:50,I,May,Wednesday,0.8768159067789828,-1.0000000000000142,-23.0,2.4054449577870507e-05
LUX-VIE,2019-05-15,8855,10:30,O,May,Wednesday,0.10117081865474536,6.500000000000021,-19.0,0.00047230092495409437
LUX-VIE,2019-05-15,8856,13:15,I,May,Wednesday,0.9999981817278348,-14.0,-44.0,3.774758283725532e-15
LUX-VIE,2019-05-15,8857,17:40,O,May,Wednesday,0.9998727443945467,-12.774647887323951,-33.0,3.4150039462943482e-09
LUX-VIE,2019-05-15,8858,20:50,I,May,Wednesday,0.9983729974834148,-8.44462623594044,-34.0,3.4150039462943482e-09
LUX-VIE,2019-05-16,8851,06:55,O,May,Thursday,0.007384308915871797,8.00112524836041,-25.0,6.7992349965795285e-06
LUX-VIE,2019-05-16,8852,09:40,I,May,Thursday,0.5054482516428662,2.006688186926482,-35.0,4.698054167917576e-10
LUX-VIE,2019-05-16,8853,14:10,O,May,Thursday,0.9999999999846798,-29.40000000000005,-47.0,1.4432899320127035e-15
LUX-VIE,2019-05-16,8853,14:15,O,May,Thursday,0.9999999998474284,-27.40000000000005,-45.0,1.5654144647214707e-14
LUX-VIE,2019-05-16,8853,14:20,O,May,Thursday,0.9999999999999903,-35.40000000000005,-53.0,0.0
LUX-VIE,2019-05-16,8854,17:50,I,May,Thursday,0.9990255903444832,-10.400000000000013,-28.0,8.204665273847667e-07
LUX-VIE,2019-05-16,8855,10:30,O,May,Thursday,0.7970930410852706,0.6000000000000298,-18.0,0.0013041998622724815
LUX-VIE,2019-05-16,8856,13:15,I,May,Thursday,0.9849191634270313,-5.999999999999986,-30.0,7.465968820952185e-08
