FltNum,Route,airport_arrival,airport_depart,Cabin,Bid Price,Bid Price max,IssueDate,DepDate,yday,dday,dtime,month,Dprio
4884,LUX-DUB,LUX,DUB,Eco.,170.0,170.0,2019-06-15,2019-06-20,171,Thursday,19:30,6,5.0
4884,LUX-DUB,LUX,DUB,Bus.,0.0,0.0,2019-06-15,2019-06-20,171,Thursday,19:30,6,5.0
4884,LUX-DUB,LUX,DUB,Bus.,0.0,0.0,2019-06-16,2019-06-20,171,Thursday,19:30,6,4.0
4884,LUX-DUB,LUX,DUB,Eco.,159.0,159.0,2019-06-16,2019-06-20,171,Thursday,19:30,6,4.0
4884,LUX-DUB,LUX,DUB,Bus.,0.0,0.0,2019-06-17,2019-06-20,171,Thursday,19:30,6,3.0
4884,LUX-DUB,LUX,DUB,Eco.,132.0,132.0,2019-06-17,2019-06-20,171,Thursday,19:30,6,3.0
4884,LUX-DUB,LUX,DUB,Eco.,104.0,104.0,2019-06-18,2019-06-20,171,Thursday,19:30,6,2.0
4884,LUX-DUB,LUX,DUB,Bus.,0.0,0.0,2019-06-18,2019-06-20,171,Thursday,19:30,6,2.0
4884,LUX-DUB,LUX,DUB,Bus.,0.0,0.0,2019-06-19,2019-06-20,171,Thursday,19:30,6,1.0
4884,LUX-DUB,LUX,DUB,Eco.,90.0,90.0,2019-06-19,2019-06-20,171,Thursday,19:30,6,1.0
4883,LUX-DUB,DUB,LUX,Eco.,0.0,0.0,2019-06-13,2019-06-21,172,Friday,17:45,6,8.0
4883,LUX-DUB,DUB,LUX,Bus.,0.0,0.0,2019-06-13,2019-06-21,172,Friday,17:45,6,8.0
4883,LUX-DUB,DUB,LUX,Eco.,0.0,0.0,2019-06-14,2019-06-21,172,Friday,17:45,6,7.0
4883,LUX-DUB,DUB,LUX,Bus.,0.0,0.0,2019-06-14,2019-06-21,172,Friday,17:45,6,7.0
4883,LUX-DUB,DUB,LUX,Bus.,0.0,0.0,2019-06-15,2019-06-21,172,Friday,17:45,6,6.0
4883,LUX-DUB,DUB,LUX,Eco.,0.0,0.0,2019-06-15,2019-06-21,172,Friday,17:45,6,6.0
4883,LUX-DUB,DUB,LUX,Eco.,0.0,0.0,2019-06-16,2019-06-21,172,Friday,17:45,6,5.0
4883,LUX-DUB,DUB,LUX,Bus.,0.0,0.0,2019-06-16,2019-06-21,172,Friday,17:45,6,5.0
4883,LUX-DUB,DUB,LUX,Eco.,0.0,0.0,2019-06-17,2019-06-21,172,Friday,17:45,6,4.0
4883,LUX-DUB,DUB,LUX,Bus.,0.0,0.0,2019-06-17,2019-06-21,172,Friday,17:45,6,4.0
4883,LUX-DUB,DUB,LUX,Bus.,0.0,0.0,2019-06-18,2019-06-21,172,Friday,17:45,6,3.0
4883,LUX-DUB,DUB,LUX,Eco.,0.0,0.0,2019-06-18,2019-06-21,172,Friday,17:45,6,3.0
4883,LUX-DUB,DUB,LUX,Bus.,0.0,0.0,2019-06-19,2019-06-21,172,Friday,17:45,6,2.0
4883,LUX-DUB,DUB,LUX,Eco.,0.0,0.0,2019-06-19,2019-06-21,172,Friday,17:45,6,2.0
4883,LUX-DUB,DUB,LUX,Eco.,0.0,0.0,2019-06-20,2019-06-21,172,Friday,17:45,6,1.0
4883,LUX-DUB,DUB,LUX,Bus.,0.0,0.0,2019-06-20,2019-06-21,172,Friday,17:45,6,1.0
4884,LUX-DUB,LUX,DUB,Eco.,108.0,108.0,2019-06-13,2019-06-21,172,Friday,19:30,6,8.0
4884,LUX-DUB,LUX,DUB,Bus.,107.0,107.0,2019-06-13,2019-06-21,172,Friday,19:30,6,8.0
4884,LUX-DUB,LUX,DUB,Bus.,106.0,106.0,2019-06-14,2019-06-21,172,Friday,19:30,6,7.0
4884,LUX-DUB,LUX,DUB,Eco.,107.0,107.0,2019-06-14,2019-06-21,172,Friday,19:30,6,7.0
4884,LUX-DUB,LUX,DUB,Bus.,108.0,108.0,2019-06-15,2019-06-21,172,Friday,19:30,6,6.0
4884,LUX-DUB,LUX,DUB,Eco.,108.0,108.0,2019-06-15,2019-06-21,172,Friday,19:30,6,6.0
4884,LUX-DUB,LUX,DUB,Eco.,82.0,82.0,2019-06-16,2019-06-21,172,Friday,19:30,6,5.0
4884,LUX-DUB,LUX,DUB,Bus.,79.0,79.0,2019-06-16,2019-06-21,172,Friday,19:30,6,5.0
4884,LUX-DUB,LUX,DUB,Eco.,45.0,45.0,2019-06-17,2019-06-21,172,Friday,19:30,6,4.0
4884,LUX-DUB,LUX,DUB,Bus.,40.0,40.0,2019-06-17,2019-06-21,172,Friday,19:30,6,4.0
4884,LUX-DUB,LUX,DUB,Eco.,37.0,37.0,2019-06-18,2019-06-21,172,Friday,19:30,6,3.0
4884,LUX-DUB,LUX,DUB,Bus.,34.0,34.0,2019-06-18,2019-06-21,172,Friday,19:30,6,3.0
4884,LUX-DUB,LUX,DUB,Bus.,33.0,33.0,2019-06-19,2019-06-21,172,Friday,19:30,6,2.0
4884,LUX-DUB,LUX,DUB,Eco.,36.0,36.0,2019-06-19,2019-06-21,172,Friday,19:30,6,2.0
4884,LUX-DUB,LUX,DUB,Eco.,28.0,28.0,2019-06-20,2019-06-21,172,Friday,19:30,6,1.0
4884,LUX-DUB,LUX,DUB,Bus.,26.0,26.0,2019-06-20,2019-06-21,172,Friday,19:30,6,1.0
4883,LUX-DUB,DUB,LUX,Bus.,0.0,0.0,2019-06-13,2019-06-23,174,Sunday,18:00,6,10.0
4883,LUX-DUB,DUB,LUX,Eco.,0.0,0.0,2019-06-13,2019-06-23,174,Sunday,18:00,6,10.0
4883,LUX-DUB,DUB,LUX,Bus.,0.0,0.0,2019-06-14,2019-06-23,174,Sunday,18:00,6,9.0
4883,LUX-DUB,DUB,LUX,Eco.,0.0,0.0,2019-06-14,2019-06-23,174,Sunday,18:00,6,9.0
4883,LUX-DUB,DUB,LUX,Eco.,0.0,0.0,2019-06-15,2019-06-23,174,Sunday,18:00,6,8.0
4883,LUX-DUB,DUB,LUX,Bus.,0.0,0.0,2019-06-15,2019-06-23,174,Sunday,18:00,6,8.0
4883,LUX-DUB,DUB,LUX,Eco.,0.0,0.0,2019-06-16,2019-06-23,174,Sunday,18:00,6,7.0
4883,LUX-DUB,DUB,LUX,Bus.,0.0,0.0,2019-06-16,2019-06-23,174,Sunday,18:00,6,7.0
4883,LUX-DUB,DUB,LUX,Bus.,0.0,0.0,2019-06-17,2019-06-23,174,Sunday,18:00,6,6.0
4883,LUX-DUB,DUB,LUX,Eco.,0.0,0.0,2019-06-17,2019-06-23,174,Sunday,18:00,6,6.0
4883,LUX-DUB,DUB,LUX,Eco.,0.0,0.0,2019-06-18,2019-06-23,174,Sunday,18:00,6,5.0
4883,LUX-DUB,DUB,LUX,Bus.,0.0,0.0,2019-06-18,2019-06-23,174,Sunday,18:00,6,5.0
4883,LUX-DUB,DUB,LUX,Bus.,0.0,0.0,2019-06-19,2019-06-23,174,Sunday,18:00,6,4.0
4883,LUX-DUB,DUB,LUX,Eco.,0.0,0.0,2019-06-19,2019-06-23,174,Sunday,18:00,6,4.0
4883,LUX-DUB,DUB,LUX,Bus.,0.0,0.0,2019-06-20,2019-06-23,174,Sunday,18:00,6,3.0
4883,LUX-DUB,DUB,LUX,Eco.,0.0,0.0,2019-06-20,2019-06-23,174,Sunday,18:00,6,3.0
4883,LUX-DUB,DUB,LUX,Eco.,0.0,0.0,2019-06-21,2019-06-23,174,Sunday,18:00,6,2.0
4883,LUX-DUB,DUB,LUX,Bus.,0.0,0.0,2019-06-21,2019-06-23,174,Sunday,18:00,6,2.0
4884,LUX-DUB,LUX,DUB,Bus.,0.0,0.0,2019-06-13,2019-06-23,174,Sunday,19:45,6,10.0
4884,LUX-DUB,LUX,DUB,Eco.,1.0,1.0,2019-06-13,2019-06-23,174,Sunday,19:45,6,10.0
4884,LUX-DUB,LUX,DUB,Bus.,0.0,0.0,2019-06-14,2019-06-23,174,Sunday,19:45,6,9.0
4884,LUX-DUB,LUX,DUB,Eco.,0.0,0.0,2019-06-14,2019-06-23,174,Sunday,19:45,6,9.0
4884,LUX-DUB,LUX,DUB,Eco.,0.0,0.0,2019-06-15,2019-06-23,174,Sunday,19:45,6,8.0
4884,LUX-DUB,LUX,DUB,Bus.,0.0,0.0,2019-06-15,2019-06-23,174,Sunday,19:45,6,8.0
4884,LUX-DUB,LUX,DUB,Eco.,0.0,0.0,2019-06-16,2019-06-23,174,Sunday,19:45,6,7.0
4884,LUX-DUB,LUX,DUB,Bus.,0.0,0.0,2019-06-16,2019-06-23,174,Sunday,19:45,6,7.0
4884,LUX-DUB,LUX,DUB,Eco.,0.0,0.0,2019-06-17,2019-06-23,174,Sunday,19:45,6,6.0
4884,LUX-DUB,LUX,DUB,Bus.,0.0,0.0,2019-06-17,2019-06-23,174,Sunday,19:45,6,6.0
4884,LUX-DUB,LUX,DUB,Bus.,0.0,0.0,2019-06-18,2019-06-23,174,Sunday,19:45,6,5.0
4884,LUX-DUB,LUX,DUB,Eco.,0.0,0.0,2019-06-18,2019-06-23,174,Sunday,19:45,6,5.0
4884,LUX-DUB,LUX,DUB,Eco.,0.0,0.0,2019-06-19,2019-06-23,174,Sunday,19:45,6,4.0
4884,LUX-DUB,LUX,DUB,Bus.,0.0,0.0,2019-06-19,2019-06-23,174,Sunday,19:45,6,4.0
4884,LUX-DUB,LUX,DUB,Eco.,0.0,0.0,2019-06-20,2019-06-23,174,Sunday,19:45,6,3.0
4884,LUX-DUB,LUX,DUB,Bus.,18.0,18.0,2019-06-20,2019-06-23,174,Sunday,19:45,6,3.0
4884,LUX-DUB,LUX,DUB,Eco.,2.0,2.0,2019-06-21,2019-06-23,174,Sunday,19:45,6,2.0
4884,LUX-DUB,LUX,DUB,Bus.,32.0,32.0,2019-06-21,2019-06-23,174,Sunday,19:45,6,2.0
4883,LUX-DUB,DUB,LUX,Bus.,0.0,0.0,2019-06-13,2019-06-24,175,Monday,17:45,6,11.0
4883,LUX-DUB,DUB,LUX,Eco.,0.0,0.0,2019-06-13,2019-06-24,175,Monday,17:45,6,11.0
4883,LUX-DUB,DUB,LUX,Eco.,0.0,0.0,2019-06-14,2019-06-24,175,Monday,17:45,6,10.0
4883,LUX-DUB,DUB,LUX,Bus.,0.0,0.0,2019-06-14,2019-06-24,175,Monday,17:45,6,10.0
4883,LUX-DUB,DUB,LUX,Bus.,0.0,0.0,2019-06-15,2019-06-24,175,Monday,17:45,6,9.0
4883,LUX-DUB,DUB,LUX,Eco.,0.0,0.0,2019-06-15,2019-06-24,175,Monday,17:45,6,9.0
4883,LUX-DUB,DUB,LUX,Eco.,0.0,0.0,2019-06-16,2019-06-24,175,Monday,17:45,6,8.0
4883,LUX-DUB,DUB,LUX,Bus.,0.0,0.0,2019-06-16,2019-06-24,175,Monday,17:45,6,8.0
4883,LUX-DUB,DUB,LUX,Eco.,0.0,0.0,2019-06-17,2019-06-24,175,Monday,17:45,6,7.0
4883,LUX-DUB,DUB,LUX,Bus.,0.0,0.0,2019-06-17,2019-06-24,175,Monday,17:45,6,7.0
4883,LUX-DUB,DUB,LUX,Eco.,0.0,0.0,2019-06-18,2019-06-24,175,Monday,17:45,6,6.0
4883,LUX-DUB,DUB,LUX,Bus.,0.0,0.0,2019-06-18,2019-06-24,175,Monday,17:45,6,6.0
4883,LUX-DUB,DUB,LUX,Bus.,0.0,0.0,2019-06-19,2019-06-24,175,Monday,17:45,6,5.0
4883,LUX-DUB,DUB,LUX,Eco.,0.0,0.0,2019-06-19,2019-06-24,175,Monday,17:45,6,5.0
4883,LUX-DUB,DUB,LUX,Bus.,0.0,0.0,2019-06-20,2019-06-24,175,Monday,17:45,6,4.0
4883,LUX-DUB,DUB,LUX,Eco.,0.0,0.0,2019-06-20,2019-06-24,175,Monday,17:45,6,4.0
4883,LUX-DUB,DUB,LUX,Bus.,0.0,0.0,2019-06-21,2019-06-24,175,Monday,17:45,6,3.0
4883,LUX-DUB,DUB,LUX,Eco.,0.0,0.0,2019-06-21,2019-06-24,175,Monday,17:45,6,3.0
4884,LUX-DUB,LUX,DUB,Bus.,0.0,0.0,2019-06-13,2019-06-24,175,Monday,19:30,6,11.0
4884,LUX-DUB,LUX,DUB,Eco.,0.0,0.0,2019-06-13,2019-06-24,175,Monday,19:30,6,11.0
4884,LUX-DUB,LUX,DUB,Bus.,0.0,0.0,2019-06-14,2019-06-24,175,Monday,19:30,6,10.0
4884,LUX-DUB,LUX,DUB,Eco.,0.0,0.0,2019-06-14,2019-06-24,175,Monday,19:30,6,10.0
4884,LUX-DUB,LUX,DUB,Eco.,0.0,0.0,2019-06-15,2019-06-24,175,Monday,19:30,6,9.0
4884,LUX-DUB,LUX,DUB,Bus.,0.0,0.0,2019-06-15,2019-06-24,175,Monday,19:30,6,9.0
4884,LUX-DUB,LUX,DUB,Bus.,0.0,0.0,2019-06-16,2019-06-24,175,Monday,19:30,6,8.0
4884,LUX-DUB,LUX,DUB,Eco.,0.0,0.0,2019-06-16,2019-06-24,175,Monday,19:30,6,8.0
4884,LUX-DUB,LUX,DUB,Eco.,0.0,0.0,2019-06-17,2019-06-24,175,Monday,19:30,6,7.0
4884,LUX-DUB,LUX,DUB,Bus.,0.0,0.0,2019-06-17,2019-06-24,175,Monday,19:30,6,7.0
4884,LUX-DUB,LUX,DUB,Eco.,0.0,0.0,2019-06-18,2019-06-24,175,Monday,19:30,6,6.0
4884,LUX-DUB,LUX,DUB,Bus.,0.0,0.0,2019-06-18,2019-06-24,175,Monday,19:30,6,6.0
4884,LUX-DUB,LUX,DUB,Eco.,0.0,0.0,2019-06-19,2019-06-24,175,Monday,19:30,6,5.0
4884,LUX-DUB,LUX,DUB,Bus.,0.0,0.0,2019-06-19,2019-06-24,175,Monday,19:30,6,5.0
4884,LUX-DUB,LUX,DUB,Eco.,0.0,0.0,2019-06-20,2019-06-24,175,Monday,19:30,6,4.0
4884,LUX-DUB,LUX,DUB,Bus.,0.0,0.0,2019-06-20,2019-06-24,175,Monday,19:30,6,4.0
4884,LUX-DUB,LUX,DUB,Eco.,0.0,0.0,2019-06-21,2019-06-24,175,Monday,19:30,6,3.0
4884,LUX-DUB,LUX,DUB,Bus.,0.0,0.0,2019-06-21,2019-06-24,175,Monday,19:30,6,3.0
4883,LUX-DUB,DUB,LUX,Eco.,0.0,0.0,2019-06-13,2019-06-25,176,Tuesday,17:25,6,12.0
4883,LUX-DUB,DUB,LUX,Bus.,0.0,0.0,2019-06-13,2019-06-25,176,Tuesday,17:25,6,12.0
4883,LUX-DUB,DUB,LUX,Bus.,0.0,0.0,2019-06-14,2019-06-25,176,Tuesday,17:25,6,11.0
4883,LUX-DUB,DUB,LUX,Eco.,0.0,0.0,2019-06-14,2019-06-25,176,Tuesday,17:25,6,11.0
4883,LUX-DUB,DUB,LUX,Bus.,0.0,0.0,2019-06-15,2019-06-25,176,Tuesday,17:25,6,10.0
4883,LUX-DUB,DUB,LUX,Eco.,0.0,0.0,2019-06-15,2019-06-25,176,Tuesday,17:25,6,10.0
4883,LUX-DUB,DUB,LUX,Bus.,0.0,0.0,2019-06-16,2019-06-25,176,Tuesday,17:25,6,9.0
4883,LUX-DUB,DUB,LUX,Eco.,0.0,0.0,2019-06-16,2019-06-25,176,Tuesday,17:25,6,9.0
4883,LUX-DUB,DUB,LUX,Eco.,0.0,0.0,2019-06-17,2019-06-25,176,Tuesday,17:25,6,8.0
4883,LUX-DUB,DUB,LUX,Bus.,0.0,0.0,2019-06-17,2019-06-25,176,Tuesday,17:25,6,8.0
4883,LUX-DUB,DUB,LUX,Eco.,0.0,0.0,2019-06-18,2019-06-25,176,Tuesday,17:25,6,7.0
4883,LUX-DUB,DUB,LUX,Bus.,0.0,0.0,2019-06-18,2019-06-25,176,Tuesday,17:25,6,7.0
