Route,DepDate,FltNum,dtime,Direction,month,dday,SpoilageRisk,Intensity_downweighted,Intensity_full,SpillageRisk
LUX-TXL,2019-05-12,9473,18:50,O,May,Sunday,0.9999999583937718,-19.294916502127727,-36.0,2.1735946376111315e-12
LUX-TXL,2019-05-12,9474,21:00,I,May,Sunday,0.0,17.600000000000016,0.0,0.8579135207742917
LUX-TXL,2019-05-13,9471,06:45,O,May,Monday,0.9928462292722525,-6.271041381467718,-23.0,6.146244872717865e-06
LUX-TXL,2019-05-13,9472,08:55,I,May,Monday,0.9999657713195371,-13.211837053118835,-30.0,8.254721239886464e-09
LUX-TXL,2019-05-13,9473,18:35,O,May,Monday,0.9998133613633491,-11.259284004573935,-28.0,6.135080865554698e-08
LUX-TXL,2019-05-13,9474,20:45,I,May,Monday,0.7497151481263338,0.742097982542063,-36.0,3.4903806511721314e-09
LUX-TXL,2019-05-14,9471,06:45,O,May,Tuesday,0.9997201429033457,-11.264125799982033,-28.0,1.7363812254700406e-07
LUX-TXL,2019-05-14,9471,06:55,O,May,Tuesday,1.0,-41.4,-59.0,0.0
LUX-TXL,2019-05-14,9472,08:55,I,May,Tuesday,0.991082465318868,-6.264125799982033,-23.0,1.3536111352796532e-05
LUX-TXL,2019-05-14,9472,09:50,I,May,Tuesday,1.0,-41.4,-59.0,0.0
LUX-TXL,2019-05-14,9473,18:35,O,May,Tuesday,0.95368909347627,-3.2641257999820326,-20.0,0.0001378963639122599
LUX-TXL,2019-05-14,9473,18:50,O,May,Tuesday,0.9999999999940858,-24.985915492957744,-59.0,0.0
LUX-TXL,2019-05-14,9474,20:45,I,May,Tuesday,0.7825056505730423,0.8398940836872839,-16.0,0.003924497761543466
LUX-TXL,2019-05-15,9471,06:45,O,May,Wednesday,0.9823418533905829,-3.760563380281692,-43.0,1.4344081478157023e-13
LUX-TXL,2019-05-15,9471,06:55,O,May,Wednesday,0.999950158445513,-8.6,-49.0,0.0
LUX-TXL,2019-05-15,9472,08:55,I,May,Wednesday,0.0,17.690245840215155,-29.0,1.7333937607499905e-07
LUX-TXL,2019-05-15,9473,18:35,O,May,Wednesday,0.0,24.859406383876276,-19.0,0.00047237603642158454
LUX-TXL,2019-05-15,9473,18:50,O,May,Wednesday,0.9999999999987511,-27.49295774647888,-88.0,0.0
LUX-TXL,2019-05-15,9474,20:45,I,May,Wednesday,0.0005555969312365045,10.799536132196167,-22.0,0.00017504646553145875
LUX-TXL,2019-05-16,9471,06:45,O,May,Thursday,0.004449347271043848,8.796520095007203,-29.0,3.8974926763746254e-07
LUX-TXL,2019-05-16,9472,08:55,I,May,Thursday,0.8622491535901899,-0.11287468239276066,-44.0,1.0869083411080283e-13
LUX-TXL,2019-05-16,9473,18:35,O,May,Thursday,0.9999879449587127,-11.676056338028161,-52.0,0.0
LUX-TXL,2019-05-16,9473,18:45,O,May,Thursday,1.0,-71.20000000000002,-110.0,0.0
LUX-TXL,2019-05-16,9474,20:45,I,May,Thursday,0.0,32.79725695344729,-73.0,9.105050047253371e-12
LUX-TXL,2019-05-17,9471,06:45,O,May,Friday,0.7087592701869203,1.6000000000000014,-31.0,2.8106445261188995e-06
LUX-TXL,2019-05-17,9471,06:55,O,May,Friday,0.9999999999985186,-32.4,-50.0,4.440892098500626e-16
LUX-TXL,2019-05-17,9472,08:55,I,May,Friday,0.9996752733684023,-12.222121165453096,-29.0,7.873612891673432e-07
LUX-TXL,2019-05-17,9472,09:50,I,May,Friday,0.9999999999999963,-37.4,-55.0,0.0
LUX-TXL,2019-05-17,9473,18:35,O,May,Friday,0.969219691942249,-4.399999999999999,-22.0,0.0001374003693720427
LUX-TXL,2019-05-17,9473,18:50,O,May,Friday,0.9999999999997842,-32.260563380281695,-55.0,0.0
LUX-TXL,2019-05-17,9474,20:10,I,May,Friday,0.9999999999999963,-37.4,-55.0,0.0
LUX-TXL,2019-05-17,9474,20:45,I,May,Friday,0.9610158233199781,-4.259192799361848,-27.0,5.309700258804284e-06
LUX-TXL,2019-05-18,9475,11:10,O,May,Saturday,0.9999999999942639,-30.5,-53.0,1.1102230246251565e-16
LUX-TXL,2019-05-18,9475,11:15,O,May,Saturday,0.9482604749644408,-3.3999999999999986,-15.0,0.006043287061927138
LUX-TXL,2019-05-18,9476,13:20,I,May,Saturday,0.999999993307478,-20.478873239436624,-54.0,0.0
LUX-TXL,2019-05-18,9476,13:25,I,May,Saturday,0.0,13.697707035098075,-31.0,2.8434491272655293e-07
LUX-TXL,2019-05-19,9473,18:50,O,May,Sunday,0.7493903031060738,0.7742167597747383,-16.0,0.009069426381552614
LUX-TXL,2019-05-19,9474,21:00,I,May,Sunday,0.046287376973935,10.718138275276267,-20.0,0.0015380660118486933
LUX-TXL,2019-05-20,9471,06:45,O,May,Monday,0.9999841849386469,-17.203167267446254,-34.0,7.721645678415712e-08
LUX-TXL,2019-05-20,9471,06:55,O,May,Monday,0.9999999999983628,-34.4,-52.0,2.4424906541753444e-15
LUX-TXL,2019-05-20,9472,08:55,I,May,Monday,0.9998563117073709,-14.18898775536045,-31.0,8.656244616656039e-07
LUX-TXL,2019-05-20,9473,18:35,O,May,Monday,0.9727620702130971,-5.190411207121478,-22.0,0.00043836282848841446
LUX-TXL,2019-05-20,9474,20:10,I,May,Monday,0.9999999839800932,-23.000000000000007,-33.0,1.9821727592628235e-09
LUX-TXL,2019-05-20,9474,20:45,I,May,Monday,0.9996164428852946,-12.193359820475422,-43.0,1.6577893502400798e-09
LUX-TXL,2019-05-21,9471,06:45,O,May,Tuesday,0.9978986692251275,-10.18438195695581,-27.0,2.4152834882440466e-05
LUX-TXL,2019-05-21,9472,08:55,I,May,Tuesday,0.9993782263293487,-12.181355957311816,-29.0,5.961730985659663e-06
LUX-TXL,2019-05-21,9473,18:35,O,May,Tuesday,0.9998333490950004,-14.168170611788675,-31.0,1.366454458362476e-06
LUX-TXL,2019-05-21,9474,20:45,I,May,Tuesday,0.9931846889143989,-8.09515888175963,-25.0,0.0002237680805625697
LUX-TXL,2019-05-22,9471,06:45,O,May,Wednesday,0.002517762775484522,10.851918080248574,-24.0,0.00022084950832845784
