FltNum,Route,airport_arrival,airport_depart,Cabin,Bid Price,Bid Price max,IssueDate,DepDate,yday,dday,dtime,month,Dprio
5434,LUX-CPH,LUX,CPH,Bus.,0.0,0.0,2019-06-13,2019-06-17,168,Monday,08:35,6,4.0
5434,LUX-CPH,LUX,CPH,Bus.,0.0,0.0,2019-06-14,2019-06-17,168,Monday,08:35,6,3.0
5434,LUX-CPH,LUX,CPH,Eco.,190.0,190.0,2019-06-14,2019-06-17,168,Monday,08:35,6,3.0
5434,LUX-CPH,LUX,CPH,Bus.,0.0,0.0,2019-06-15,2019-06-17,168,Monday,08:35,6,2.0
5434,LUX-CPH,LUX,CPH,Eco.,227.0,227.0,2019-06-15,2019-06-17,168,Monday,08:35,6,2.0
5434,LUX-CPH,LUX,CPH,Bus.,0.0,0.0,2019-06-16,2019-06-17,168,Monday,08:35,6,1.0
5434,LUX-CPH,LUX,CPH,Eco.,227.0,227.0,2019-06-16,2019-06-17,168,Monday,08:35,6,1.0
5435,LUX-CPH,CPH,LUX,Eco.,0.0,0.0,2019-06-13,2019-06-17,168,Monday,17:55,6,4.0
5435,LUX-CPH,CPH,LUX,Bus.,0.0,0.0,2019-06-13,2019-06-17,168,Monday,17:55,6,4.0
5435,LUX-CPH,CPH,LUX,Bus.,0.0,0.0,2019-06-14,2019-06-17,168,Monday,17:55,6,3.0
5435,LUX-CPH,CPH,LUX,Eco.,0.0,0.0,2019-06-14,2019-06-17,168,Monday,17:55,6,3.0
5435,LUX-CPH,CPH,LUX,Eco.,0.0,0.0,2019-06-15,2019-06-17,168,Monday,17:55,6,2.0
5435,LUX-CPH,CPH,LUX,Bus.,0.0,0.0,2019-06-15,2019-06-17,168,Monday,17:55,6,2.0
5435,LUX-CPH,CPH,LUX,Bus.,0.0,0.0,2019-06-16,2019-06-17,168,Monday,17:55,6,1.0
5435,LUX-CPH,CPH,LUX,Eco.,0.0,0.0,2019-06-16,2019-06-17,168,Monday,17:55,6,1.0
5436,LUX-CPH,LUX,CPH,Eco.,0.0,0.0,2019-06-13,2019-06-17,168,Monday,20:30,6,4.0
5436,LUX-CPH,LUX,CPH,Bus.,1.0,1.0,2019-06-13,2019-06-17,168,Monday,20:30,6,4.0
5436,LUX-CPH,LUX,CPH,Eco.,0.0,0.0,2019-06-14,2019-06-17,168,Monday,20:30,6,3.0
5436,LUX-CPH,LUX,CPH,Bus.,1.0,1.0,2019-06-14,2019-06-17,168,Monday,20:30,6,3.0
5436,LUX-CPH,LUX,CPH,Eco.,0.0,0.0,2019-06-15,2019-06-17,168,Monday,20:30,6,2.0
5436,LUX-CPH,LUX,CPH,Bus.,2.0,2.0,2019-06-15,2019-06-17,168,Monday,20:30,6,2.0
5436,LUX-CPH,LUX,CPH,Eco.,0.0,0.0,2019-06-16,2019-06-17,168,Monday,20:30,6,1.0
5436,LUX-CPH,LUX,CPH,Bus.,0.0,0.0,2019-06-16,2019-06-17,168,Monday,20:30,6,1.0
5437,LUX-CPH,CPH,LUX,Eco.,0.0,0.0,2019-06-13,2019-06-17,168,Monday,12:40,6,4.0
5437,LUX-CPH,CPH,LUX,Bus.,0.0,0.0,2019-06-13,2019-06-17,168,Monday,12:40,6,4.0
5437,LUX-CPH,CPH,LUX,Bus.,0.0,0.0,2019-06-14,2019-06-17,168,Monday,12:40,6,3.0
5437,LUX-CPH,CPH,LUX,Eco.,0.0,0.0,2019-06-14,2019-06-17,168,Monday,12:40,6,3.0
5437,LUX-CPH,CPH,LUX,Eco.,0.0,0.0,2019-06-15,2019-06-17,168,Monday,12:40,6,2.0
5437,LUX-CPH,CPH,LUX,Bus.,0.0,0.0,2019-06-15,2019-06-17,168,Monday,12:40,6,2.0
5437,LUX-CPH,CPH,LUX,Eco.,0.0,0.0,2019-06-16,2019-06-17,168,Monday,12:40,6,1.0
5437,LUX-CPH,CPH,LUX,Bus.,0.0,0.0,2019-06-16,2019-06-17,168,Monday,12:40,6,1.0
5438,LUX-CPH,LUX,CPH,Eco.,0.0,0.0,2019-06-13,2019-06-17,168,Monday,15:10,6,4.0
5438,LUX-CPH,LUX,CPH,Bus.,0.0,0.0,2019-06-13,2019-06-17,168,Monday,15:10,6,4.0
5438,LUX-CPH,LUX,CPH,Bus.,0.0,0.0,2019-06-14,2019-06-17,168,Monday,15:10,6,3.0
5438,LUX-CPH,LUX,CPH,Eco.,0.0,0.0,2019-06-14,2019-06-17,168,Monday,15:10,6,3.0
5438,LUX-CPH,LUX,CPH,Eco.,0.0,0.0,2019-06-15,2019-06-17,168,Monday,15:10,6,2.0
5438,LUX-CPH,LUX,CPH,Bus.,0.0,0.0,2019-06-15,2019-06-17,168,Monday,15:10,6,2.0
5438,LUX-CPH,LUX,CPH,Bus.,0.0,0.0,2019-06-16,2019-06-17,168,Monday,15:10,6,1.0
5438,LUX-CPH,LUX,CPH,Eco.,0.0,0.0,2019-06-16,2019-06-17,168,Monday,15:10,6,1.0
5433,LUX-CPH,CPH,LUX,Bus.,0.0,0.0,2019-06-13,2019-06-18,169,Tuesday,06:10,6,5.0
5433,LUX-CPH,CPH,LUX,Eco.,0.0,0.0,2019-06-13,2019-06-18,169,Tuesday,06:10,6,5.0
5433,LUX-CPH,CPH,LUX,Bus.,0.0,0.0,2019-06-14,2019-06-18,169,Tuesday,06:10,6,4.0
5433,LUX-CPH,CPH,LUX,Eco.,0.0,0.0,2019-06-14,2019-06-18,169,Tuesday,06:10,6,4.0
5433,LUX-CPH,CPH,LUX,Bus.,0.0,0.0,2019-06-15,2019-06-18,169,Tuesday,06:10,6,3.0
5433,LUX-CPH,CPH,LUX,Eco.,0.0,0.0,2019-06-15,2019-06-18,169,Tuesday,06:10,6,3.0
5433,LUX-CPH,CPH,LUX,Eco.,0.0,0.0,2019-06-16,2019-06-18,169,Tuesday,06:10,6,2.0
5433,LUX-CPH,CPH,LUX,Bus.,0.0,0.0,2019-06-16,2019-06-18,169,Tuesday,06:10,6,2.0
5433,LUX-CPH,CPH,LUX,Eco.,0.0,0.0,2019-06-17,2019-06-18,169,Tuesday,06:10,6,1.0
5433,LUX-CPH,CPH,LUX,Bus.,0.0,0.0,2019-06-17,2019-06-18,169,Tuesday,06:10,6,1.0
5434,LUX-CPH,LUX,CPH,Bus.,0.0,0.0,2019-06-13,2019-06-18,169,Tuesday,08:35,6,5.0
5434,LUX-CPH,LUX,CPH,Eco.,0.0,0.0,2019-06-13,2019-06-18,169,Tuesday,08:35,6,5.0
5434,LUX-CPH,LUX,CPH,Eco.,0.0,0.0,2019-06-14,2019-06-18,169,Tuesday,08:35,6,4.0
5434,LUX-CPH,LUX,CPH,Bus.,0.0,0.0,2019-06-14,2019-06-18,169,Tuesday,08:35,6,4.0
5434,LUX-CPH,LUX,CPH,Eco.,0.0,0.0,2019-06-15,2019-06-18,169,Tuesday,08:35,6,3.0
5434,LUX-CPH,LUX,CPH,Bus.,0.0,0.0,2019-06-15,2019-06-18,169,Tuesday,08:35,6,3.0
5434,LUX-CPH,LUX,CPH,Bus.,0.0,0.0,2019-06-16,2019-06-18,169,Tuesday,08:35,6,2.0
5434,LUX-CPH,LUX,CPH,Eco.,0.0,0.0,2019-06-16,2019-06-18,169,Tuesday,08:35,6,2.0
5434,LUX-CPH,LUX,CPH,Eco.,0.0,0.0,2019-06-17,2019-06-18,169,Tuesday,08:35,6,1.0
5434,LUX-CPH,LUX,CPH,Bus.,0.0,0.0,2019-06-17,2019-06-18,169,Tuesday,08:35,6,1.0
5435,LUX-CPH,CPH,LUX,Eco.,280.0,280.0,2019-06-13,2019-06-18,169,Tuesday,17:55,6,5.0
5435,LUX-CPH,CPH,LUX,Bus.,248.0,248.0,2019-06-13,2019-06-18,169,Tuesday,17:55,6,5.0
5435,LUX-CPH,CPH,LUX,Eco.,277.0,277.0,2019-06-14,2019-06-18,169,Tuesday,17:55,6,4.0
5435,LUX-CPH,CPH,LUX,Bus.,221.0,221.0,2019-06-14,2019-06-18,169,Tuesday,17:55,6,4.0
5435,LUX-CPH,CPH,LUX,Eco.,232.0,232.0,2019-06-15,2019-06-18,169,Tuesday,17:55,6,3.0
5435,LUX-CPH,CPH,LUX,Bus.,186.0,186.0,2019-06-15,2019-06-18,169,Tuesday,17:55,6,3.0
5435,LUX-CPH,CPH,LUX,Eco.,267.0,267.0,2019-06-16,2019-06-18,169,Tuesday,17:55,6,2.0
5435,LUX-CPH,CPH,LUX,Bus.,155.0,155.0,2019-06-16,2019-06-18,169,Tuesday,17:55,6,2.0
5435,LUX-CPH,CPH,LUX,Bus.,118.0,118.0,2019-06-17,2019-06-18,169,Tuesday,17:55,6,1.0
5435,LUX-CPH,CPH,LUX,Eco.,0.0,0.0,2019-06-17,2019-06-18,169,Tuesday,17:55,6,1.0
5436,LUX-CPH,LUX,CPH,Eco.,0.0,0.0,2019-06-13,2019-06-18,169,Tuesday,20:30,6,5.0
5436,LUX-CPH,LUX,CPH,Bus.,0.0,0.0,2019-06-13,2019-06-18,169,Tuesday,20:30,6,5.0
5436,LUX-CPH,LUX,CPH,Bus.,0.0,0.0,2019-06-14,2019-06-18,169,Tuesday,20:30,6,4.0
5436,LUX-CPH,LUX,CPH,Eco.,0.0,0.0,2019-06-14,2019-06-18,169,Tuesday,20:30,6,4.0
5436,LUX-CPH,LUX,CPH,Eco.,0.0,0.0,2019-06-15,2019-06-18,169,Tuesday,20:30,6,3.0
5436,LUX-CPH,LUX,CPH,Bus.,1.0,1.0,2019-06-15,2019-06-18,169,Tuesday,20:30,6,3.0
5436,LUX-CPH,LUX,CPH,Eco.,0.0,0.0,2019-06-16,2019-06-18,169,Tuesday,20:30,6,2.0
5436,LUX-CPH,LUX,CPH,Bus.,0.0,0.0,2019-06-16,2019-06-18,169,Tuesday,20:30,6,2.0
5436,LUX-CPH,LUX,CPH,Bus.,52.0,52.0,2019-06-17,2019-06-18,169,Tuesday,20:30,6,1.0
5436,LUX-CPH,LUX,CPH,Eco.,0.0,0.0,2019-06-17,2019-06-18,169,Tuesday,20:30,6,1.0
5437,LUX-CPH,CPH,LUX,Eco.,0.0,0.0,2019-06-13,2019-06-18,169,Tuesday,12:40,6,5.0
5437,LUX-CPH,CPH,LUX,Bus.,0.0,0.0,2019-06-13,2019-06-18,169,Tuesday,12:40,6,5.0
5437,LUX-CPH,CPH,LUX,Eco.,0.0,0.0,2019-06-14,2019-06-18,169,Tuesday,12:40,6,4.0
5437,LUX-CPH,CPH,LUX,Bus.,0.0,0.0,2019-06-14,2019-06-18,169,Tuesday,12:40,6,4.0
5437,LUX-CPH,CPH,LUX,Eco.,0.0,0.0,2019-06-15,2019-06-18,169,Tuesday,12:40,6,3.0
5437,LUX-CPH,CPH,LUX,Bus.,0.0,0.0,2019-06-15,2019-06-18,169,Tuesday,12:40,6,3.0
5437,LUX-CPH,CPH,LUX,Bus.,0.0,0.0,2019-06-16,2019-06-18,169,Tuesday,12:40,6,2.0
5437,LUX-CPH,CPH,LUX,Eco.,0.0,0.0,2019-06-16,2019-06-18,169,Tuesday,12:40,6,2.0
5437,LUX-CPH,CPH,LUX,Eco.,0.0,0.0,2019-06-17,2019-06-18,169,Tuesday,12:40,6,1.0
5437,LUX-CPH,CPH,LUX,Bus.,0.0,0.0,2019-06-17,2019-06-18,169,Tuesday,12:40,6,1.0
5438,LUX-CPH,LUX,CPH,Eco.,0.0,0.0,2019-06-13,2019-06-18,169,Tuesday,15:10,6,5.0
5438,LUX-CPH,LUX,CPH,Bus.,0.0,0.0,2019-06-13,2019-06-18,169,Tuesday,15:10,6,5.0
5438,LUX-CPH,LUX,CPH,Eco.,0.0,0.0,2019-06-14,2019-06-18,169,Tuesday,15:10,6,4.0
5438,LUX-CPH,LUX,CPH,Bus.,0.0,0.0,2019-06-14,2019-06-18,169,Tuesday,15:10,6,4.0
5438,LUX-CPH,LUX,CPH,Eco.,0.0,0.0,2019-06-15,2019-06-18,169,Tuesday,15:10,6,3.0
5438,LUX-CPH,LUX,CPH,Bus.,0.0,0.0,2019-06-15,2019-06-18,169,Tuesday,15:10,6,3.0
5438,LUX-CPH,LUX,CPH,Eco.,0.0,0.0,2019-06-16,2019-06-18,169,Tuesday,15:10,6,2.0
5438,LUX-CPH,LUX,CPH,Bus.,0.0,0.0,2019-06-16,2019-06-18,169,Tuesday,15:10,6,2.0
5438,LUX-CPH,LUX,CPH,Eco.,0.0,0.0,2019-06-17,2019-06-18,169,Tuesday,15:10,6,1.0
5438,LUX-CPH,LUX,CPH,Bus.,0.0,0.0,2019-06-17,2019-06-18,169,Tuesday,15:10,6,1.0
5433,LUX-CPH,CPH,LUX,Bus.,0.0,0.0,2019-06-13,2019-06-19,170,Wednesday,06:10,6,6.0
5433,LUX-CPH,CPH,LUX,Eco.,0.0,0.0,2019-06-13,2019-06-19,170,Wednesday,06:10,6,6.0
5433,LUX-CPH,CPH,LUX,Bus.,0.0,0.0,2019-06-14,2019-06-19,170,Wednesday,06:10,6,5.0
5433,LUX-CPH,CPH,LUX,Eco.,0.0,0.0,2019-06-14,2019-06-19,170,Wednesday,06:10,6,5.0
5433,LUX-CPH,CPH,LUX,Eco.,0.0,0.0,2019-06-15,2019-06-19,170,Wednesday,06:10,6,4.0
5433,LUX-CPH,CPH,LUX,Bus.,0.0,0.0,2019-06-15,2019-06-19,170,Wednesday,06:10,6,4.0
5433,LUX-CPH,CPH,LUX,Eco.,0.0,0.0,2019-06-16,2019-06-19,170,Wednesday,06:10,6,3.0
5433,LUX-CPH,CPH,LUX,Bus.,0.0,0.0,2019-06-16,2019-06-19,170,Wednesday,06:10,6,3.0
5433,LUX-CPH,CPH,LUX,Eco.,0.0,0.0,2019-06-17,2019-06-19,170,Wednesday,06:10,6,2.0
5433,LUX-CPH,CPH,LUX,Bus.,0.0,0.0,2019-06-17,2019-06-19,170,Wednesday,06:10,6,2.0
5433,LUX-CPH,CPH,LUX,Bus.,0.0,0.0,2019-06-18,2019-06-19,170,Wednesday,06:10,6,1.0
5433,LUX-CPH,CPH,LUX,Eco.,0.0,0.0,2019-06-18,2019-06-19,170,Wednesday,06:10,6,1.0
5434,LUX-CPH,LUX,CPH,Eco.,0.0,0.0,2019-06-13,2019-06-19,170,Wednesday,08:35,6,6.0
5434,LUX-CPH,LUX,CPH,Bus.,0.0,0.0,2019-06-13,2019-06-19,170,Wednesday,08:35,6,6.0
5434,LUX-CPH,LUX,CPH,Eco.,0.0,0.0,2019-06-14,2019-06-19,170,Wednesday,08:35,6,5.0
5434,LUX-CPH,LUX,CPH,Bus.,0.0,0.0,2019-06-14,2019-06-19,170,Wednesday,08:35,6,5.0
5434,LUX-CPH,LUX,CPH,Bus.,0.0,0.0,2019-06-15,2019-06-19,170,Wednesday,08:35,6,4.0
5434,LUX-CPH,LUX,CPH,Eco.,0.0,0.0,2019-06-15,2019-06-19,170,Wednesday,08:35,6,4.0
5434,LUX-CPH,LUX,CPH,Bus.,0.0,0.0,2019-06-16,2019-06-19,170,Wednesday,08:35,6,3.0
5434,LUX-CPH,LUX,CPH,Eco.,0.0,0.0,2019-06-16,2019-06-19,170,Wednesday,08:35,6,3.0
5434,LUX-CPH,LUX,CPH,Eco.,0.0,0.0,2019-06-17,2019-06-19,170,Wednesday,08:35,6,2.0
5434,LUX-CPH,LUX,CPH,Bus.,0.0,0.0,2019-06-17,2019-06-19,170,Wednesday,08:35,6,2.0
5434,LUX-CPH,LUX,CPH,Eco.,0.0,0.0,2019-06-18,2019-06-19,170,Wednesday,08:35,6,1.0
5434,LUX-CPH,LUX,CPH,Bus.,0.0,0.0,2019-06-18,2019-06-19,170,Wednesday,08:35,6,1.0
5435,LUX-CPH,CPH,LUX,Bus.,282.0,282.0,2019-06-13,2019-06-19,170,Wednesday,17:55,6,6.0
5435,LUX-CPH,CPH,LUX,Eco.,64.0,64.0,2019-06-13,2019-06-19,170,Wednesday,17:55,6,6.0
5435,LUX-CPH,CPH,LUX,Bus.,34.0,34.0,2019-06-14,2019-06-19,170,Wednesday,17:55,6,5.0
5435,LUX-CPH,CPH,LUX,Eco.,14.0,14.0,2019-06-14,2019-06-19,170,Wednesday,17:55,6,5.0
5435,LUX-CPH,CPH,LUX,Bus.,11.0,11.0,2019-06-15,2019-06-19,170,Wednesday,17:55,6,4.0
5435,LUX-CPH,CPH,LUX,Eco.,0.0,0.0,2019-06-15,2019-06-19,170,Wednesday,17:55,6,4.0
5435,LUX-CPH,CPH,LUX,Bus.,10.0,10.0,2019-06-16,2019-06-19,170,Wednesday,17:55,6,3.0
5435,LUX-CPH,CPH,LUX,Eco.,1.0,1.0,2019-06-16,2019-06-19,170,Wednesday,17:55,6,3.0
5435,LUX-CPH,CPH,LUX,Eco.,0.0,0.0,2019-06-17,2019-06-19,170,Wednesday,17:55,6,2.0
5435,LUX-CPH,CPH,LUX,Bus.,5.0,5.0,2019-06-17,2019-06-19,170,Wednesday,17:55,6,2.0
5435,LUX-CPH,CPH,LUX,Eco.,0.0,0.0,2019-06-18,2019-06-19,170,Wednesday,17:55,6,1.0
5435,LUX-CPH,CPH,LUX,Bus.,122.0,122.0,2019-06-18,2019-06-19,170,Wednesday,17:55,6,1.0
5436,LUX-CPH,LUX,CPH,Eco.,73.0,73.0,2019-06-13,2019-06-19,170,Wednesday,20:30,6,6.0
5436,LUX-CPH,LUX,CPH,Bus.,8.0,8.0,2019-06-13,2019-06-19,170,Wednesday,20:30,6,6.0
5436,LUX-CPH,LUX,CPH,Bus.,8.0,8.0,2019-06-14,2019-06-19,170,Wednesday,20:30,6,5.0
5436,LUX-CPH,LUX,CPH,Eco.,154.0,154.0,2019-06-14,2019-06-19,170,Wednesday,20:30,6,5.0
5436,LUX-CPH,LUX,CPH,Eco.,160.0,160.0,2019-06-15,2019-06-19,170,Wednesday,20:30,6,4.0
5436,LUX-CPH,LUX,CPH,Bus.,2.0,2.0,2019-06-15,2019-06-19,170,Wednesday,20:30,6,4.0
5436,LUX-CPH,LUX,CPH,Eco.,158.0,158.0,2019-06-16,2019-06-19,170,Wednesday,20:30,6,3.0
5436,LUX-CPH,LUX,CPH,Bus.,1.0,1.0,2019-06-16,2019-06-19,170,Wednesday,20:30,6,3.0
5436,LUX-CPH,LUX,CPH,Bus.,83.0,83.0,2019-06-17,2019-06-19,170,Wednesday,20:30,6,2.0
5436,LUX-CPH,LUX,CPH,Eco.,117.0,117.0,2019-06-17,2019-06-19,170,Wednesday,20:30,6,2.0
5436,LUX-CPH,LUX,CPH,Bus.,83.0,83.0,2019-06-18,2019-06-19,170,Wednesday,20:30,6,1.0
5436,LUX-CPH,LUX,CPH,Eco.,115.0,115.0,2019-06-18,2019-06-19,170,Wednesday,20:30,6,1.0
5437,LUX-CPH,CPH,LUX,Eco.,0.0,0.0,2019-06-13,2019-06-19,170,Wednesday,12:40,6,6.0
5437,LUX-CPH,CPH,LUX,Bus.,0.0,0.0,2019-06-13,2019-06-19,170,Wednesday,12:40,6,6.0
5437,LUX-CPH,CPH,LUX,Eco.,0.0,0.0,2019-06-14,2019-06-19,170,Wednesday,12:40,6,5.0
5437,LUX-CPH,CPH,LUX,Bus.,0.0,0.0,2019-06-14,2019-06-19,170,Wednesday,12:40,6,5.0
5437,LUX-CPH,CPH,LUX,Eco.,0.0,0.0,2019-06-15,2019-06-19,170,Wednesday,12:40,6,4.0
5437,LUX-CPH,CPH,LUX,Bus.,0.0,0.0,2019-06-15,2019-06-19,170,Wednesday,12:40,6,4.0
5437,LUX-CPH,CPH,LUX,Eco.,0.0,0.0,2019-06-16,2019-06-19,170,Wednesday,12:40,6,3.0
5437,LUX-CPH,CPH,LUX,Bus.,0.0,0.0,2019-06-16,2019-06-19,170,Wednesday,12:40,6,3.0
5437,LUX-CPH,CPH,LUX,Eco.,0.0,0.0,2019-06-17,2019-06-19,170,Wednesday,12:40,6,2.0
5437,LUX-CPH,CPH,LUX,Bus.,0.0,0.0,2019-06-17,2019-06-19,170,Wednesday,12:40,6,2.0
5437,LUX-CPH,CPH,LUX,Bus.,0.0,0.0,2019-06-18,2019-06-19,170,Wednesday,12:40,6,1.0
5437,LUX-CPH,CPH,LUX,Eco.,0.0,0.0,2019-06-18,2019-06-19,170,Wednesday,12:40,6,1.0
5438,LUX-CPH,LUX,CPH,Eco.,0.0,0.0,2019-06-13,2019-06-19,170,Wednesday,15:10,6,6.0
5438,LUX-CPH,LUX,CPH,Bus.,0.0,0.0,2019-06-13,2019-06-19,170,Wednesday,15:10,6,6.0
5438,LUX-CPH,LUX,CPH,Bus.,0.0,0.0,2019-06-14,2019-06-19,170,Wednesday,15:10,6,5.0
5438,LUX-CPH,LUX,CPH,Eco.,0.0,0.0,2019-06-14,2019-06-19,170,Wednesday,15:10,6,5.0
5438,LUX-CPH,LUX,CPH,Eco.,0.0,0.0,2019-06-15,2019-06-19,170,Wednesday,15:10,6,4.0
5438,LUX-CPH,LUX,CPH,Bus.,0.0,0.0,2019-06-15,2019-06-19,170,Wednesday,15:10,6,4.0
5438,LUX-CPH,LUX,CPH,Eco.,0.0,0.0,2019-06-16,2019-06-19,170,Wednesday,15:10,6,3.0
