FltNum,Route,airport_arrival,airport_depart,Cabin,Bid Price,Bid Price max,IssueDate,DepDate,yday,dday,dtime,month,Dprio
6993,LUX-MXP,MXP,LUX,Eco.,101.0,101.0,2019-06-13,2019-06-17,168,Monday,11:15,6,4.0
6993,LUX-MXP,MXP,LUX,Bus.,0.0,0.0,2019-06-13,2019-06-17,168,Monday,11:15,6,4.0
6993,LUX-MXP,MXP,LUX,Eco.,101.0,101.0,2019-06-14,2019-06-17,168,Monday,11:15,6,3.0
6993,LUX-MXP,MXP,LUX,Bus.,0.0,0.0,2019-06-14,2019-06-17,168,Monday,11:15,6,3.0
6993,LUX-MXP,MXP,LUX,Eco.,101.0,101.0,2019-06-15,2019-06-17,168,Monday,11:15,6,2.0
6993,LUX-MXP,MXP,LUX,Bus.,0.0,0.0,2019-06-15,2019-06-17,168,Monday,11:15,6,2.0
6993,LUX-MXP,MXP,LUX,Eco.,101.0,101.0,2019-06-16,2019-06-17,168,Monday,11:15,6,1.0
6993,LUX-MXP,MXP,LUX,Bus.,0.0,0.0,2019-06-16,2019-06-17,168,Monday,11:15,6,1.0
6994,LUX-MXP,LUX,MXP,Bus.,0.0,0.0,2019-06-13,2019-06-17,168,Monday,13:05,6,4.0
6994,LUX-MXP,LUX,MXP,Eco.,120.0,120.0,2019-06-13,2019-06-17,168,Monday,13:05,6,4.0
6994,LUX-MXP,LUX,MXP,Eco.,120.0,120.0,2019-06-14,2019-06-17,168,Monday,13:05,6,3.0
6994,LUX-MXP,LUX,MXP,Bus.,0.0,0.0,2019-06-14,2019-06-17,168,Monday,13:05,6,3.0
6994,LUX-MXP,LUX,MXP,Eco.,120.0,120.0,2019-06-15,2019-06-17,168,Monday,13:05,6,2.0
6994,LUX-MXP,LUX,MXP,Bus.,0.0,0.0,2019-06-15,2019-06-17,168,Monday,13:05,6,2.0
6994,LUX-MXP,LUX,MXP,Eco.,120.0,120.0,2019-06-16,2019-06-17,168,Monday,13:05,6,1.0
6994,LUX-MXP,LUX,MXP,Bus.,0.0,0.0,2019-06-16,2019-06-17,168,Monday,13:05,6,1.0
6995,LUX-MXP,MXP,LUX,Eco.,101.0,101.0,2019-06-13,2019-06-17,168,Monday,14:20,6,4.0
6995,LUX-MXP,MXP,LUX,Bus.,0.0,0.0,2019-06-13,2019-06-17,168,Monday,14:20,6,4.0
6995,LUX-MXP,MXP,LUX,Eco.,101.0,101.0,2019-06-14,2019-06-17,168,Monday,14:20,6,3.0
6995,LUX-MXP,MXP,LUX,Bus.,0.0,0.0,2019-06-14,2019-06-17,168,Monday,14:20,6,3.0
6995,LUX-MXP,MXP,LUX,Eco.,101.0,101.0,2019-06-15,2019-06-17,168,Monday,14:20,6,2.0
6995,LUX-MXP,MXP,LUX,Bus.,0.0,0.0,2019-06-15,2019-06-17,168,Monday,14:20,6,2.0
6995,LUX-MXP,MXP,LUX,Bus.,0.0,0.0,2019-06-16,2019-06-17,168,Monday,14:20,6,1.0
6995,LUX-MXP,MXP,LUX,Eco.,101.0,101.0,2019-06-16,2019-06-17,168,Monday,14:20,6,1.0
6996,LUX-MXP,LUX,MXP,Bus.,0.0,0.0,2019-06-13,2019-06-17,168,Monday,16:15,6,4.0
6996,LUX-MXP,LUX,MXP,Eco.,120.0,120.0,2019-06-13,2019-06-17,168,Monday,16:15,6,4.0
6996,LUX-MXP,LUX,MXP,Eco.,120.0,120.0,2019-06-14,2019-06-17,168,Monday,16:15,6,3.0
6996,LUX-MXP,LUX,MXP,Bus.,0.0,0.0,2019-06-14,2019-06-17,168,Monday,16:15,6,3.0
6996,LUX-MXP,LUX,MXP,Bus.,0.0,0.0,2019-06-15,2019-06-17,168,Monday,16:15,6,2.0
6996,LUX-MXP,LUX,MXP,Eco.,120.0,120.0,2019-06-15,2019-06-17,168,Monday,16:15,6,2.0
6996,LUX-MXP,LUX,MXP,Bus.,0.0,0.0,2019-06-16,2019-06-17,168,Monday,16:15,6,1.0
6996,LUX-MXP,LUX,MXP,Eco.,120.0,120.0,2019-06-16,2019-06-17,168,Monday,16:15,6,1.0
6997,LUX-MXP,MXP,LUX,Eco.,101.0,101.0,2019-06-13,2019-06-17,168,Monday,19:10,6,4.0
6997,LUX-MXP,MXP,LUX,Bus.,0.0,0.0,2019-06-13,2019-06-17,168,Monday,19:10,6,4.0
6997,LUX-MXP,MXP,LUX,Eco.,101.0,101.0,2019-06-14,2019-06-17,168,Monday,19:10,6,3.0
6997,LUX-MXP,MXP,LUX,Bus.,0.0,0.0,2019-06-14,2019-06-17,168,Monday,19:10,6,3.0
6997,LUX-MXP,MXP,LUX,Eco.,101.0,101.0,2019-06-15,2019-06-17,168,Monday,19:10,6,2.0
6997,LUX-MXP,MXP,LUX,Bus.,0.0,0.0,2019-06-15,2019-06-17,168,Monday,19:10,6,2.0
6997,LUX-MXP,MXP,LUX,Eco.,101.0,101.0,2019-06-16,2019-06-17,168,Monday,19:10,6,1.0
6997,LUX-MXP,MXP,LUX,Bus.,0.0,0.0,2019-06-16,2019-06-17,168,Monday,19:10,6,1.0
6998,LUX-MXP,LUX,MXP,Eco.,326.0,326.0,2019-06-13,2019-06-17,168,Monday,21:10,6,4.0
6998,LUX-MXP,LUX,MXP,Bus.,0.0,0.0,2019-06-13,2019-06-17,168,Monday,21:10,6,4.0
6998,LUX-MXP,LUX,MXP,Bus.,0.0,0.0,2019-06-14,2019-06-17,168,Monday,21:10,6,3.0
6998,LUX-MXP,LUX,MXP,Eco.,333.0,333.0,2019-06-14,2019-06-17,168,Monday,21:10,6,3.0
6998,LUX-MXP,LUX,MXP,Eco.,120.0,120.0,2019-06-15,2019-06-17,168,Monday,21:10,6,2.0
6998,LUX-MXP,LUX,MXP,Bus.,0.0,0.0,2019-06-15,2019-06-17,168,Monday,21:10,6,2.0
6998,LUX-MXP,LUX,MXP,Bus.,0.0,0.0,2019-06-16,2019-06-17,168,Monday,21:10,6,1.0
6998,LUX-MXP,LUX,MXP,Eco.,120.0,120.0,2019-06-16,2019-06-17,168,Monday,21:10,6,1.0
6991,LUX-MXP,MXP,LUX,Eco.,101.0,101.0,2019-06-13,2019-06-18,169,Tuesday,06:25,6,5.0
6991,LUX-MXP,MXP,LUX,Bus.,0.0,0.0,2019-06-13,2019-06-18,169,Tuesday,06:25,6,5.0
6991,LUX-MXP,MXP,LUX,Eco.,101.0,101.0,2019-06-14,2019-06-18,169,Tuesday,06:25,6,4.0
6991,LUX-MXP,MXP,LUX,Bus.,0.0,0.0,2019-06-14,2019-06-18,169,Tuesday,06:25,6,4.0
6991,LUX-MXP,MXP,LUX,Eco.,101.0,101.0,2019-06-15,2019-06-18,169,Tuesday,06:25,6,3.0
6991,LUX-MXP,MXP,LUX,Bus.,0.0,0.0,2019-06-15,2019-06-18,169,Tuesday,06:25,6,3.0
6991,LUX-MXP,MXP,LUX,Bus.,0.0,0.0,2019-06-16,2019-06-18,169,Tuesday,06:25,6,2.0
6991,LUX-MXP,MXP,LUX,Eco.,101.0,101.0,2019-06-16,2019-06-18,169,Tuesday,06:25,6,2.0
6991,LUX-MXP,MXP,LUX,Bus.,0.0,0.0,2019-06-17,2019-06-18,169,Tuesday,06:25,6,1.0
6991,LUX-MXP,MXP,LUX,Eco.,101.0,101.0,2019-06-17,2019-06-18,169,Tuesday,06:25,6,1.0
6992,LUX-MXP,LUX,MXP,Eco.,120.0,120.0,2019-06-13,2019-06-18,169,Tuesday,08:25,6,5.0
6992,LUX-MXP,LUX,MXP,Bus.,0.0,0.0,2019-06-13,2019-06-18,169,Tuesday,08:25,6,5.0
6992,LUX-MXP,LUX,MXP,Bus.,0.0,0.0,2019-06-14,2019-06-18,169,Tuesday,08:25,6,4.0
6992,LUX-MXP,LUX,MXP,Eco.,120.0,120.0,2019-06-14,2019-06-18,169,Tuesday,08:25,6,4.0
6992,LUX-MXP,LUX,MXP,Bus.,0.0,0.0,2019-06-15,2019-06-18,169,Tuesday,08:25,6,3.0
6992,LUX-MXP,LUX,MXP,Eco.,120.0,120.0,2019-06-15,2019-06-18,169,Tuesday,08:25,6,3.0
6992,LUX-MXP,LUX,MXP,Bus.,0.0,0.0,2019-06-16,2019-06-18,169,Tuesday,08:25,6,2.0
6992,LUX-MXP,LUX,MXP,Eco.,120.0,120.0,2019-06-16,2019-06-18,169,Tuesday,08:25,6,2.0
6992,LUX-MXP,LUX,MXP,Bus.,0.0,0.0,2019-06-17,2019-06-18,169,Tuesday,08:25,6,1.0
6992,LUX-MXP,LUX,MXP,Eco.,120.0,120.0,2019-06-17,2019-06-18,169,Tuesday,08:25,6,1.0
6995,LUX-MXP,MXP,LUX,Eco.,101.0,101.0,2019-06-13,2019-06-18,169,Tuesday,14:20,6,5.0
6995,LUX-MXP,MXP,LUX,Bus.,0.0,0.0,2019-06-13,2019-06-18,169,Tuesday,14:20,6,5.0
6995,LUX-MXP,MXP,LUX,Eco.,101.0,101.0,2019-06-14,2019-06-18,169,Tuesday,14:20,6,4.0
6995,LUX-MXP,MXP,LUX,Bus.,0.0,0.0,2019-06-14,2019-06-18,169,Tuesday,14:20,6,4.0
6995,LUX-MXP,MXP,LUX,Bus.,0.0,0.0,2019-06-15,2019-06-18,169,Tuesday,14:20,6,3.0
6995,LUX-MXP,MXP,LUX,Eco.,101.0,101.0,2019-06-15,2019-06-18,169,Tuesday,14:20,6,3.0
6995,LUX-MXP,MXP,LUX,Bus.,0.0,0.0,2019-06-16,2019-06-18,169,Tuesday,14:20,6,2.0
6995,LUX-MXP,MXP,LUX,Eco.,101.0,101.0,2019-06-16,2019-06-18,169,Tuesday,14:20,6,2.0
6995,LUX-MXP,MXP,LUX,Bus.,0.0,0.0,2019-06-17,2019-06-18,169,Tuesday,14:20,6,1.0
6995,LUX-MXP,MXP,LUX,Eco.,101.0,101.0,2019-06-17,2019-06-18,169,Tuesday,14:20,6,1.0
6996,LUX-MXP,LUX,MXP,Eco.,120.0,120.0,2019-06-13,2019-06-18,169,Tuesday,16:15,6,5.0
6996,LUX-MXP,LUX,MXP,Bus.,0.0,0.0,2019-06-13,2019-06-18,169,Tuesday,16:15,6,5.0
6996,LUX-MXP,LUX,MXP,Eco.,120.0,120.0,2019-06-14,2019-06-18,169,Tuesday,16:15,6,4.0
6996,LUX-MXP,LUX,MXP,Bus.,0.0,0.0,2019-06-14,2019-06-18,169,Tuesday,16:15,6,4.0
6996,LUX-MXP,LUX,MXP,Eco.,120.0,120.0,2019-06-15,2019-06-18,169,Tuesday,16:15,6,3.0
6996,LUX-MXP,LUX,MXP,Bus.,0.0,0.0,2019-06-15,2019-06-18,169,Tuesday,16:15,6,3.0
6996,LUX-MXP,LUX,MXP,Eco.,120.0,120.0,2019-06-16,2019-06-18,169,Tuesday,16:15,6,2.0
6996,LUX-MXP,LUX,MXP,Bus.,0.0,0.0,2019-06-16,2019-06-18,169,Tuesday,16:15,6,2.0
6996,LUX-MXP,LUX,MXP,Bus.,0.0,0.0,2019-06-17,2019-06-18,169,Tuesday,16:15,6,1.0
6996,LUX-MXP,LUX,MXP,Eco.,120.0,120.0,2019-06-17,2019-06-18,169,Tuesday,16:15,6,1.0
6997,LUX-MXP,MXP,LUX,Bus.,0.0,0.0,2019-06-13,2019-06-18,169,Tuesday,19:10,6,5.0
6997,LUX-MXP,MXP,LUX,Eco.,101.0,101.0,2019-06-13,2019-06-18,169,Tuesday,19:10,6,5.0
6997,LUX-MXP,MXP,LUX,Eco.,101.0,101.0,2019-06-14,2019-06-18,169,Tuesday,19:10,6,4.0
6997,LUX-MXP,MXP,LUX,Bus.,0.0,0.0,2019-06-14,2019-06-18,169,Tuesday,19:10,6,4.0
6997,LUX-MXP,MXP,LUX,Eco.,101.0,101.0,2019-06-15,2019-06-18,169,Tuesday,19:10,6,3.0
6997,LUX-MXP,MXP,LUX,Bus.,0.0,0.0,2019-06-15,2019-06-18,169,Tuesday,19:10,6,3.0
6997,LUX-MXP,MXP,LUX,Eco.,101.0,101.0,2019-06-16,2019-06-18,169,Tuesday,19:10,6,2.0
6997,LUX-MXP,MXP,LUX,Bus.,0.0,0.0,2019-06-16,2019-06-18,169,Tuesday,19:10,6,2.0
6997,LUX-MXP,MXP,LUX,Eco.,101.0,101.0,2019-06-17,2019-06-18,169,Tuesday,19:10,6,1.0
6997,LUX-MXP,MXP,LUX,Bus.,0.0,0.0,2019-06-17,2019-06-18,169,Tuesday,19:10,6,1.0
6998,LUX-MXP,LUX,MXP,Bus.,0.0,0.0,2019-06-13,2019-06-18,169,Tuesday,21:10,6,5.0
6998,LUX-MXP,LUX,MXP,Eco.,120.0,120.0,2019-06-13,2019-06-18,169,Tuesday,21:10,6,5.0
6998,LUX-MXP,LUX,MXP,Eco.,120.0,120.0,2019-06-14,2019-06-18,169,Tuesday,21:10,6,4.0
6998,LUX-MXP,LUX,MXP,Bus.,0.0,0.0,2019-06-14,2019-06-18,169,Tuesday,21:10,6,4.0
6998,LUX-MXP,LUX,MXP,Bus.,0.0,0.0,2019-06-15,2019-06-18,169,Tuesday,21:10,6,3.0
6998,LUX-MXP,LUX,MXP,Eco.,120.0,120.0,2019-06-15,2019-06-18,169,Tuesday,21:10,6,3.0
6998,LUX-MXP,LUX,MXP,Eco.,120.0,120.0,2019-06-16,2019-06-18,169,Tuesday,21:10,6,2.0
6998,LUX-MXP,LUX,MXP,Bus.,0.0,0.0,2019-06-16,2019-06-18,169,Tuesday,21:10,6,2.0
6998,LUX-MXP,LUX,MXP,Bus.,0.0,0.0,2019-06-17,2019-06-18,169,Tuesday,21:10,6,1.0
6998,LUX-MXP,LUX,MXP,Eco.,120.0,120.0,2019-06-17,2019-06-18,169,Tuesday,21:10,6,1.0
6991,LUX-MXP,MXP,LUX,Eco.,101.0,101.0,2019-06-13,2019-06-19,170,Wednesday,06:25,6,6.0
6991,LUX-MXP,MXP,LUX,Bus.,0.0,0.0,2019-06-13,2019-06-19,170,Wednesday,06:25,6,6.0
6991,LUX-MXP,MXP,LUX,Eco.,101.0,101.0,2019-06-14,2019-06-19,170,Wednesday,06:25,6,5.0
6991,LUX-MXP,MXP,LUX,Bus.,0.0,0.0,2019-06-14,2019-06-19,170,Wednesday,06:25,6,5.0
6991,LUX-MXP,MXP,LUX,Bus.,0.0,0.0,2019-06-15,2019-06-19,170,Wednesday,06:25,6,4.0
6991,LUX-MXP,MXP,LUX,Eco.,101.0,101.0,2019-06-15,2019-06-19,170,Wednesday,06:25,6,4.0
6991,LUX-MXP,MXP,LUX,Bus.,0.0,0.0,2019-06-16,2019-06-19,170,Wednesday,06:25,6,3.0
6991,LUX-MXP,MXP,LUX,Eco.,101.0,101.0,2019-06-16,2019-06-19,170,Wednesday,06:25,6,3.0
6991,LUX-MXP,MXP,LUX,Eco.,101.0,101.0,2019-06-17,2019-06-19,170,Wednesday,06:25,6,2.0
6991,LUX-MXP,MXP,LUX,Bus.,0.0,0.0,2019-06-17,2019-06-19,170,Wednesday,06:25,6,2.0
6991,LUX-MXP,MXP,LUX,Eco.,101.0,101.0,2019-06-18,2019-06-19,170,Wednesday,06:25,6,1.0
6991,LUX-MXP,MXP,LUX,Bus.,0.0,0.0,2019-06-18,2019-06-19,170,Wednesday,06:25,6,1.0
6992,LUX-MXP,LUX,MXP,Eco.,120.0,120.0,2019-06-13,2019-06-19,170,Wednesday,08:25,6,6.0
6992,LUX-MXP,LUX,MXP,Bus.,0.0,0.0,2019-06-13,2019-06-19,170,Wednesday,08:25,6,6.0
6992,LUX-MXP,LUX,MXP,Bus.,0.0,0.0,2019-06-14,2019-06-19,170,Wednesday,08:25,6,5.0
6992,LUX-MXP,LUX,MXP,Eco.,120.0,120.0,2019-06-14,2019-06-19,170,Wednesday,08:25,6,5.0
6992,LUX-MXP,LUX,MXP,Eco.,120.0,120.0,2019-06-15,2019-06-19,170,Wednesday,08:25,6,4.0
6992,LUX-MXP,LUX,MXP,Bus.,0.0,0.0,2019-06-15,2019-06-19,170,Wednesday,08:25,6,4.0
6992,LUX-MXP,LUX,MXP,Eco.,120.0,120.0,2019-06-16,2019-06-19,170,Wednesday,08:25,6,3.0
6992,LUX-MXP,LUX,MXP,Bus.,0.0,0.0,2019-06-16,2019-06-19,170,Wednesday,08:25,6,3.0
6992,LUX-MXP,LUX,MXP,Bus.,0.0,0.0,2019-06-17,2019-06-19,170,Wednesday,08:25,6,2.0
6992,LUX-MXP,LUX,MXP,Eco.,120.0,120.0,2019-06-17,2019-06-19,170,Wednesday,08:25,6,2.0
6992,LUX-MXP,LUX,MXP,Eco.,120.0,120.0,2019-06-18,2019-06-19,170,Wednesday,08:25,6,1.0
6992,LUX-MXP,LUX,MXP,Bus.,0.0,0.0,2019-06-18,2019-06-19,170,Wednesday,08:25,6,1.0
6993,LUX-MXP,MXP,LUX,Bus.,0.0,0.0,2019-06-13,2019-06-19,170,Wednesday,11:15,6,6.0
6993,LUX-MXP,MXP,LUX,Eco.,101.0,101.0,2019-06-13,2019-06-19,170,Wednesday,11:15,6,6.0
6993,LUX-MXP,MXP,LUX,Eco.,101.0,101.0,2019-06-14,2019-06-19,170,Wednesday,11:15,6,5.0
6993,LUX-MXP,MXP,LUX,Bus.,0.0,0.0,2019-06-14,2019-06-19,170,Wednesday,11:15,6,5.0
6993,LUX-MXP,MXP,LUX,Eco.,101.0,101.0,2019-06-15,2019-06-19,170,Wednesday,11:15,6,4.0
6993,LUX-MXP,MXP,LUX,Bus.,0.0,0.0,2019-06-15,2019-06-19,170,Wednesday,11:15,6,4.0
6993,LUX-MXP,MXP,LUX,Bus.,0.0,0.0,2019-06-16,2019-06-19,170,Wednesday,11:15,6,3.0
6993,LUX-MXP,MXP,LUX,Eco.,101.0,101.0,2019-06-16,2019-06-19,170,Wednesday,11:15,6,3.0
6993,LUX-MXP,MXP,LUX,Eco.,101.0,101.0,2019-06-17,2019-06-19,170,Wednesday,11:15,6,2.0
6993,LUX-MXP,MXP,LUX,Bus.,0.0,0.0,2019-06-17,2019-06-19,170,Wednesday,11:15,6,2.0
6993,LUX-MXP,MXP,LUX,Eco.,101.0,101.0,2019-06-18,2019-06-19,170,Wednesday,11:15,6,1.0
6993,LUX-MXP,MXP,LUX,Bus.,0.0,0.0,2019-06-18,2019-06-19,170,Wednesday,11:15,6,1.0
6994,LUX-MXP,LUX,MXP,Eco.,90.0,90.0,2019-06-13,2019-06-19,170,Wednesday,13:05,6,6.0
6994,LUX-MXP,LUX,MXP,Bus.,0.0,0.0,2019-06-13,2019-06-19,170,Wednesday,13:05,6,6.0
6994,LUX-MXP,LUX,MXP,Bus.,0.0,0.0,2019-06-14,2019-06-19,170,Wednesday,13:05,6,5.0
6994,LUX-MXP,LUX,MXP,Eco.,120.0,120.0,2019-06-14,2019-06-19,170,Wednesday,13:05,6,5.0
6994,LUX-MXP,LUX,MXP,Bus.,0.0,0.0,2019-06-15,2019-06-19,170,Wednesday,13:05,6,4.0
6994,LUX-MXP,LUX,MXP,Eco.,120.0,120.0,2019-06-15,2019-06-19,170,Wednesday,13:05,6,4.0
6994,LUX-MXP,LUX,MXP,Bus.,0.0,0.0,2019-06-16,2019-06-19,170,Wednesday,13:05,6,3.0
6994,LUX-MXP,LUX,MXP,Eco.,120.0,120.0,2019-06-16,2019-06-19,170,Wednesday,13:05,6,3.0
6994,LUX-MXP,LUX,MXP,Bus.,0.0,0.0,2019-06-17,2019-06-19,170,Wednesday,13:05,6,2.0
6994,LUX-MXP,LUX,MXP,Eco.,120.0,120.0,2019-06-17,2019-06-19,170,Wednesday,13:05,6,2.0
6994,LUX-MXP,LUX,MXP,Bus.,0.0,0.0,2019-06-18,2019-06-19,170,Wednesday,13:05,6,1.0
