FltNum,Route,airport_arrival,airport_depart,Cabin,Bid Price,Bid Price max,IssueDate,DepDate,yday,dday,dtime,month,Dprio
3752,LUX-LIS,LUX,LIS,Bus.,18.0,18.0,2019-06-13,2019-06-19,170,Wednesday,13:25,6,6.0
3752,LUX-LIS,LUX,LIS,Eco.,43.0,43.0,2019-06-13,2019-06-19,170,Wednesday,13:25,6,6.0
3752,LUX-LIS,LUX,LIS,Eco.,57.0,57.0,2019-06-14,2019-06-19,170,Wednesday,13:25,6,5.0
3752,LUX-LIS,LUX,LIS,Bus.,9.0,9.0,2019-06-14,2019-06-19,170,Wednesday,13:25,6,5.0
3752,LUX-LIS,LUX,LIS,Eco.,64.0,64.0,2019-06-15,2019-06-19,170,Wednesday,13:25,6,4.0
3752,LUX-LIS,LUX,LIS,Bus.,2.0,2.0,2019-06-15,2019-06-19,170,Wednesday,13:25,6,4.0
3752,LUX-LIS,LUX,LIS,Eco.,66.0,66.0,2019-06-16,2019-06-19,170,Wednesday,13:25,6,3.0
3752,LUX-LIS,LUX,LIS,Bus.,0.0,0.0,2019-06-16,2019-06-19,170,Wednesday,13:25,6,3.0
3752,LUX-LIS,LUX,LIS,Bus.,0.0,0.0,2019-06-17,2019-06-19,170,Wednesday,13:25,6,2.0
3752,LUX-LIS,LUX,LIS,Eco.,58.0,58.0,2019-06-17,2019-06-19,170,Wednesday,13:25,6,2.0
3752,LUX-LIS,LUX,LIS,Eco.,67.0,67.0,2019-06-18,2019-06-19,170,Wednesday,13:25,6,1.0
3752,LUX-LIS,LUX,LIS,Bus.,0.0,0.0,2019-06-18,2019-06-19,170,Wednesday,13:25,6,1.0
3751,LUX-LIS,LIS,LUX,Eco.,89.0,89.0,2019-06-13,2019-06-20,171,Thursday,10:50,6,7.0
3751,LUX-LIS,LIS,LUX,Bus.,185.0,185.0,2019-06-13,2019-06-20,171,Thursday,10:50,6,7.0
3751,LUX-LIS,LIS,LUX,Eco.,88.0,88.0,2019-06-14,2019-06-20,171,Thursday,10:50,6,6.0
3751,LUX-LIS,LIS,LUX,Bus.,185.0,185.0,2019-06-14,2019-06-20,171,Thursday,10:50,6,6.0
3751,LUX-LIS,LIS,LUX,Eco.,94.0,94.0,2019-06-15,2019-06-20,171,Thursday,10:50,6,5.0
3751,LUX-LIS,LIS,LUX,Bus.,185.0,185.0,2019-06-15,2019-06-20,171,Thursday,10:50,6,5.0
3751,LUX-LIS,LIS,LUX,Bus.,185.0,185.0,2019-06-16,2019-06-20,171,Thursday,10:50,6,4.0
3751,LUX-LIS,LIS,LUX,Eco.,92.0,92.0,2019-06-16,2019-06-20,171,Thursday,10:50,6,4.0
3751,LUX-LIS,LIS,LUX,Eco.,87.0,87.0,2019-06-17,2019-06-20,171,Thursday,10:50,6,3.0
3751,LUX-LIS,LIS,LUX,Bus.,185.0,185.0,2019-06-17,2019-06-20,171,Thursday,10:50,6,3.0
3751,LUX-LIS,LIS,LUX,Eco.,116.0,116.0,2019-06-18,2019-06-20,171,Thursday,10:50,6,2.0
3751,LUX-LIS,LIS,LUX,Bus.,185.0,185.0,2019-06-18,2019-06-20,171,Thursday,10:50,6,2.0
3751,LUX-LIS,LIS,LUX,Eco.,116.0,116.0,2019-06-19,2019-06-20,171,Thursday,10:50,6,1.0
3751,LUX-LIS,LIS,LUX,Bus.,185.0,185.0,2019-06-19,2019-06-20,171,Thursday,10:50,6,1.0
3752,LUX-LIS,LUX,LIS,Bus.,0.0,0.0,2019-06-13,2019-06-20,171,Thursday,13:25,6,7.0
3752,LUX-LIS,LUX,LIS,Eco.,49.0,49.0,2019-06-13,2019-06-20,171,Thursday,13:25,6,7.0
3752,LUX-LIS,LUX,LIS,Bus.,0.0,0.0,2019-06-14,2019-06-20,171,Thursday,13:25,6,6.0
3752,LUX-LIS,LUX,LIS,Eco.,46.0,46.0,2019-06-14,2019-06-20,171,Thursday,13:25,6,6.0
3752,LUX-LIS,LUX,LIS,Eco.,28.0,28.0,2019-06-15,2019-06-20,171,Thursday,13:25,6,5.0
3752,LUX-LIS,LUX,LIS,Bus.,0.0,0.0,2019-06-15,2019-06-20,171,Thursday,13:25,6,5.0
3752,LUX-LIS,LUX,LIS,Eco.,53.0,53.0,2019-06-16,2019-06-20,171,Thursday,13:25,6,4.0
3752,LUX-LIS,LUX,LIS,Bus.,0.0,0.0,2019-06-16,2019-06-20,171,Thursday,13:25,6,4.0
3752,LUX-LIS,LUX,LIS,Bus.,0.0,0.0,2019-06-17,2019-06-20,171,Thursday,13:25,6,3.0
3752,LUX-LIS,LUX,LIS,Eco.,37.0,37.0,2019-06-17,2019-06-20,171,Thursday,13:25,6,3.0
3752,LUX-LIS,LUX,LIS,Eco.,26.0,26.0,2019-06-18,2019-06-20,171,Thursday,13:25,6,2.0
3752,LUX-LIS,LUX,LIS,Bus.,0.0,0.0,2019-06-18,2019-06-20,171,Thursday,13:25,6,2.0
3752,LUX-LIS,LUX,LIS,Eco.,19.0,19.0,2019-06-19,2019-06-20,171,Thursday,13:25,6,1.0
3752,LUX-LIS,LUX,LIS,Bus.,0.0,0.0,2019-06-19,2019-06-20,171,Thursday,13:25,6,1.0
3751,LUX-LIS,LIS,LUX,Eco.,140.0,140.0,2019-06-13,2019-06-21,172,Friday,10:50,6,8.0
3751,LUX-LIS,LIS,LUX,Bus.,268.0,268.0,2019-06-13,2019-06-21,172,Friday,10:50,6,8.0
3751,LUX-LIS,LIS,LUX,Eco.,197.0,197.0,2019-06-14,2019-06-21,172,Friday,10:50,6,7.0
3751,LUX-LIS,LIS,LUX,Bus.,268.0,268.0,2019-06-14,2019-06-21,172,Friday,10:50,6,7.0
3751,LUX-LIS,LIS,LUX,Bus.,268.0,268.0,2019-06-15,2019-06-21,172,Friday,10:50,6,6.0
3751,LUX-LIS,LIS,LUX,Eco.,190.0,190.0,2019-06-15,2019-06-21,172,Friday,10:50,6,6.0
3751,LUX-LIS,LIS,LUX,Bus.,268.0,268.0,2019-06-16,2019-06-21,172,Friday,10:50,6,5.0
3751,LUX-LIS,LIS,LUX,Eco.,181.0,181.0,2019-06-16,2019-06-21,172,Friday,10:50,6,5.0
3751,LUX-LIS,LIS,LUX,Bus.,268.0,268.0,2019-06-17,2019-06-21,172,Friday,10:50,6,4.0
3751,LUX-LIS,LIS,LUX,Eco.,170.0,170.0,2019-06-17,2019-06-21,172,Friday,10:50,6,4.0
3751,LUX-LIS,LIS,LUX,Eco.,165.0,165.0,2019-06-18,2019-06-21,172,Friday,10:50,6,3.0
3751,LUX-LIS,LIS,LUX,Bus.,268.0,268.0,2019-06-18,2019-06-21,172,Friday,10:50,6,3.0
3751,LUX-LIS,LIS,LUX,Eco.,193.0,193.0,2019-06-19,2019-06-21,172,Friday,10:50,6,2.0
3751,LUX-LIS,LIS,LUX,Bus.,268.0,268.0,2019-06-19,2019-06-21,172,Friday,10:50,6,2.0
3751,LUX-LIS,LIS,LUX,Eco.,185.0,185.0,2019-06-20,2019-06-21,172,Friday,10:50,6,1.0
3751,LUX-LIS,LIS,LUX,Bus.,268.0,268.0,2019-06-20,2019-06-21,172,Friday,10:50,6,1.0
3752,LUX-LIS,LUX,LIS,Eco.,98.0,98.0,2019-06-13,2019-06-21,172,Friday,13:25,6,8.0
3752,LUX-LIS,LUX,LIS,Bus.,194.0,194.0,2019-06-13,2019-06-21,172,Friday,13:25,6,8.0
3752,LUX-LIS,LUX,LIS,Eco.,96.0,96.0,2019-06-14,2019-06-21,172,Friday,13:25,6,7.0
3752,LUX-LIS,LUX,LIS,Bus.,194.0,194.0,2019-06-14,2019-06-21,172,Friday,13:25,6,7.0
3752,LUX-LIS,LUX,LIS,Eco.,107.0,107.0,2019-06-15,2019-06-21,172,Friday,13:25,6,6.0
3752,LUX-LIS,LUX,LIS,Bus.,194.0,194.0,2019-06-15,2019-06-21,172,Friday,13:25,6,6.0
3752,LUX-LIS,LUX,LIS,Eco.,107.0,107.0,2019-06-16,2019-06-21,172,Friday,13:25,6,5.0
3752,LUX-LIS,LUX,LIS,Bus.,194.0,194.0,2019-06-16,2019-06-21,172,Friday,13:25,6,5.0
3752,LUX-LIS,LUX,LIS,Bus.,194.0,194.0,2019-06-17,2019-06-21,172,Friday,13:25,6,4.0
3752,LUX-LIS,LUX,LIS,Eco.,86.0,86.0,2019-06-17,2019-06-21,172,Friday,13:25,6,4.0
3752,LUX-LIS,LUX,LIS,Bus.,194.0,194.0,2019-06-18,2019-06-21,172,Friday,13:25,6,3.0
3752,LUX-LIS,LUX,LIS,Eco.,84.0,84.0,2019-06-18,2019-06-21,172,Friday,13:25,6,3.0
3752,LUX-LIS,LUX,LIS,Eco.,85.0,85.0,2019-06-19,2019-06-21,172,Friday,13:25,6,2.0
3752,LUX-LIS,LUX,LIS,Bus.,194.0,194.0,2019-06-19,2019-06-21,172,Friday,13:25,6,2.0
3752,LUX-LIS,LUX,LIS,Bus.,194.0,194.0,2019-06-20,2019-06-21,172,Friday,13:25,6,1.0
3752,LUX-LIS,LUX,LIS,Eco.,99.0,99.0,2019-06-20,2019-06-21,172,Friday,13:25,6,1.0
3751,LUX-LIS,LIS,LUX,Eco.,0.0,0.0,2019-06-13,2019-06-24,175,Monday,10:50,6,11.0
3751,LUX-LIS,LIS,LUX,Bus.,0.0,0.0,2019-06-13,2019-06-24,175,Monday,10:50,6,11.0
3751,LUX-LIS,LIS,LUX,Eco.,0.0,0.0,2019-06-14,2019-06-24,175,Monday,10:50,6,10.0
3751,LUX-LIS,LIS,LUX,Bus.,0.0,0.0,2019-06-14,2019-06-24,175,Monday,10:50,6,10.0
3751,LUX-LIS,LIS,LUX,Eco.,1.0,1.0,2019-06-15,2019-06-24,175,Monday,10:50,6,9.0
3751,LUX-LIS,LIS,LUX,Bus.,0.0,0.0,2019-06-15,2019-06-24,175,Monday,10:50,6,9.0
3751,LUX-LIS,LIS,LUX,Bus.,0.0,0.0,2019-06-16,2019-06-24,175,Monday,10:50,6,8.0
3751,LUX-LIS,LIS,LUX,Eco.,2.0,2.0,2019-06-16,2019-06-24,175,Monday,10:50,6,8.0
3751,LUX-LIS,LIS,LUX,Eco.,0.0,0.0,2019-06-17,2019-06-24,175,Monday,10:50,6,7.0
3751,LUX-LIS,LIS,LUX,Bus.,0.0,0.0,2019-06-17,2019-06-24,175,Monday,10:50,6,7.0
3751,LUX-LIS,LIS,LUX,Bus.,0.0,0.0,2019-06-18,2019-06-24,175,Monday,10:50,6,6.0
3751,LUX-LIS,LIS,LUX,Eco.,1.0,1.0,2019-06-18,2019-06-24,175,Monday,10:50,6,6.0
3751,LUX-LIS,LIS,LUX,Bus.,0.0,0.0,2019-06-19,2019-06-24,175,Monday,10:50,6,5.0
3751,LUX-LIS,LIS,LUX,Eco.,0.0,0.0,2019-06-19,2019-06-24,175,Monday,10:50,6,5.0
3751,LUX-LIS,LIS,LUX,Bus.,0.0,0.0,2019-06-20,2019-06-24,175,Monday,10:50,6,4.0
3751,LUX-LIS,LIS,LUX,Eco.,0.0,0.0,2019-06-20,2019-06-24,175,Monday,10:50,6,4.0
3751,LUX-LIS,LIS,LUX,Bus.,0.0,0.0,2019-06-21,2019-06-24,175,Monday,10:50,6,3.0
3751,LUX-LIS,LIS,LUX,Eco.,0.0,0.0,2019-06-21,2019-06-24,175,Monday,10:50,6,3.0
3752,LUX-LIS,LUX,LIS,Bus.,0.0,0.0,2019-06-13,2019-06-24,175,Monday,13:25,6,11.0
3752,LUX-LIS,LUX,LIS,Eco.,0.0,0.0,2019-06-13,2019-06-24,175,Monday,13:25,6,11.0
3752,LUX-LIS,LUX,LIS,Eco.,0.0,0.0,2019-06-14,2019-06-24,175,Monday,13:25,6,10.0
3752,LUX-LIS,LUX,LIS,Bus.,0.0,0.0,2019-06-14,2019-06-24,175,Monday,13:25,6,10.0
3752,LUX-LIS,LUX,LIS,Eco.,0.0,0.0,2019-06-15,2019-06-24,175,Monday,13:25,6,9.0
3752,LUX-LIS,LUX,LIS,Bus.,0.0,0.0,2019-06-15,2019-06-24,175,Monday,13:25,6,9.0
3752,LUX-LIS,LUX,LIS,Bus.,0.0,0.0,2019-06-16,2019-06-24,175,Monday,13:25,6,8.0
3752,LUX-LIS,LUX,LIS,Eco.,0.0,0.0,2019-06-16,2019-06-24,175,Monday,13:25,6,8.0
3752,LUX-LIS,LUX,LIS,Eco.,0.0,0.0,2019-06-17,2019-06-24,175,Monday,13:25,6,7.0
3752,LUX-LIS,LUX,LIS,Bus.,0.0,0.0,2019-06-17,2019-06-24,175,Monday,13:25,6,7.0
3752,LUX-LIS,LUX,LIS,Eco.,0.0,0.0,2019-06-18,2019-06-24,175,Monday,13:25,6,6.0
3752,LUX-LIS,LUX,LIS,Bus.,0.0,0.0,2019-06-18,2019-06-24,175,Monday,13:25,6,6.0
3752,LUX-LIS,LUX,LIS,Bus.,0.0,0.0,2019-06-19,2019-06-24,175,Monday,13:25,6,5.0
3752,LUX-LIS,LUX,LIS,Eco.,0.0,0.0,2019-06-19,2019-06-24,175,Monday,13:25,6,5.0
3752,LUX-LIS,LUX,LIS,Eco.,0.0,0.0,2019-06-20,2019-06-24,175,Monday,13:25,6,4.0
3752,LUX-LIS,LUX,LIS,Bus.,186.0,186.0,2019-06-20,2019-06-24,175,Monday,13:25,6,4.0
3752,LUX-LIS,LUX,LIS,Bus.,186.0,186.0,2019-06-21,2019-06-24,175,Monday,13:25,6,3.0
3752,LUX-LIS,LUX,LIS,Eco.,0.0,0.0,2019-06-21,2019-06-24,175,Monday,13:25,6,3.0
3751,LUX-LIS,LIS,LUX,Eco.,0.0,0.0,2019-06-13,2019-06-25,176,Tuesday,10:50,6,12.0
3751,LUX-LIS,LIS,LUX,Bus.,0.0,0.0,2019-06-13,2019-06-25,176,Tuesday,10:50,6,12.0
3751,LUX-LIS,LIS,LUX,Eco.,0.0,0.0,2019-06-14,2019-06-25,176,Tuesday,10:50,6,11.0
3751,LUX-LIS,LIS,LUX,Bus.,0.0,0.0,2019-06-14,2019-06-25,176,Tuesday,10:50,6,11.0
3751,LUX-LIS,LIS,LUX,Eco.,0.0,0.0,2019-06-15,2019-06-25,176,Tuesday,10:50,6,10.0
3751,LUX-LIS,LIS,LUX,Bus.,0.0,0.0,2019-06-15,2019-06-25,176,Tuesday,10:50,6,10.0
3751,LUX-LIS,LIS,LUX,Bus.,0.0,0.0,2019-06-16,2019-06-25,176,Tuesday,10:50,6,9.0
3751,LUX-LIS,LIS,LUX,Eco.,0.0,0.0,2019-06-16,2019-06-25,176,Tuesday,10:50,6,9.0
3751,LUX-LIS,LIS,LUX,Bus.,0.0,0.0,2019-06-17,2019-06-25,176,Tuesday,10:50,6,8.0
3751,LUX-LIS,LIS,LUX,Eco.,0.0,0.0,2019-06-17,2019-06-25,176,Tuesday,10:50,6,8.0
3751,LUX-LIS,LIS,LUX,Bus.,0.0,0.0,2019-06-18,2019-06-25,176,Tuesday,10:50,6,7.0
3751,LUX-LIS,LIS,LUX,Eco.,0.0,0.0,2019-06-18,2019-06-25,176,Tuesday,10:50,6,7.0
3751,LUX-LIS,LIS,LUX,Eco.,0.0,0.0,2019-06-19,2019-06-25,176,Tuesday,10:50,6,6.0
3751,LUX-LIS,LIS,LUX,Bus.,0.0,0.0,2019-06-19,2019-06-25,176,Tuesday,10:50,6,6.0
3751,LUX-LIS,LIS,LUX,Bus.,0.0,0.0,2019-06-20,2019-06-25,176,Tuesday,10:50,6,5.0
3751,LUX-LIS,LIS,LUX,Eco.,0.0,0.0,2019-06-20,2019-06-25,176,Tuesday,10:50,6,5.0
3751,LUX-LIS,LIS,LUX,Bus.,0.0,0.0,2019-06-21,2019-06-25,176,Tuesday,10:50,6,4.0
3751,LUX-LIS,LIS,LUX,Eco.,0.0,0.0,2019-06-21,2019-06-25,176,Tuesday,10:50,6,4.0
3752,LUX-LIS,LUX,LIS,Eco.,0.0,0.0,2019-06-13,2019-06-25,176,Tuesday,13:25,6,12.0
3752,LUX-LIS,LUX,LIS,Bus.,0.0,0.0,2019-06-13,2019-06-25,176,Tuesday,13:25,6,12.0
3752,LUX-LIS,LUX,LIS,Eco.,0.0,0.0,2019-06-14,2019-06-25,176,Tuesday,13:25,6,11.0
3752,LUX-LIS,LUX,LIS,Bus.,0.0,0.0,2019-06-14,2019-06-25,176,Tuesday,13:25,6,11.0
3752,LUX-LIS,LUX,LIS,Eco.,0.0,0.0,2019-06-15,2019-06-25,176,Tuesday,13:25,6,10.0
3752,LUX-LIS,LUX,LIS,Bus.,0.0,0.0,2019-06-15,2019-06-25,176,Tuesday,13:25,6,10.0
3752,LUX-LIS,LUX,LIS,Eco.,0.0,0.0,2019-06-16,2019-06-25,176,Tuesday,13:25,6,9.0
3752,LUX-LIS,LUX,LIS,Bus.,0.0,0.0,2019-06-16,2019-06-25,176,Tuesday,13:25,6,9.0
3752,LUX-LIS,LUX,LIS,Eco.,0.0,0.0,2019-06-17,2019-06-25,176,Tuesday,13:25,6,8.0
3752,LUX-LIS,LUX,LIS,Bus.,0.0,0.0,2019-06-17,2019-06-25,176,Tuesday,13:25,6,8.0
3752,LUX-LIS,LUX,LIS,Eco.,0.0,0.0,2019-06-18,2019-06-25,176,Tuesday,13:25,6,7.0
3752,LUX-LIS,LUX,LIS,Bus.,0.0,0.0,2019-06-18,2019-06-25,176,Tuesday,13:25,6,7.0
3752,LUX-LIS,LUX,LIS,Eco.,0.0,0.0,2019-06-19,2019-06-25,176,Tuesday,13:25,6,6.0
3752,LUX-LIS,LUX,LIS,Bus.,0.0,0.0,2019-06-19,2019-06-25,176,Tuesday,13:25,6,6.0
3752,LUX-LIS,LUX,LIS,Bus.,0.0,0.0,2019-06-20,2019-06-25,176,Tuesday,13:25,6,5.0
3752,LUX-LIS,LUX,LIS,Eco.,0.0,0.0,2019-06-20,2019-06-25,176,Tuesday,13:25,6,5.0
3752,LUX-LIS,LUX,LIS,Bus.,0.0,0.0,2019-06-21,2019-06-25,176,Tuesday,13:25,6,4.0
3752,LUX-LIS,LUX,LIS,Eco.,0.0,0.0,2019-06-21,2019-06-25,176,Tuesday,13:25,6,4.0
3751,LUX-LIS,LIS,LUX,Bus.,0.0,0.0,2019-06-13,2019-06-26,177,Wednesday,10:50,6,13.0
3751,LUX-LIS,LIS,LUX,Eco.,0.0,0.0,2019-06-13,2019-06-26,177,Wednesday,10:50,6,13.0
3751,LUX-LIS,LIS,LUX,Eco.,0.0,0.0,2019-06-14,2019-06-26,177,Wednesday,10:50,6,12.0
3751,LUX-LIS,LIS,LUX,Bus.,0.0,0.0,2019-06-14,2019-06-26,177,Wednesday,10:50,6,12.0
3751,LUX-LIS,LIS,LUX,Bus.,0.0,0.0,2019-06-15,2019-06-26,177,Wednesday,10:50,6,11.0
3751,LUX-LIS,LIS,LUX,Eco.,0.0,0.0,2019-06-15,2019-06-26,177,Wednesday,10:50,6,11.0
3751,LUX-LIS,LIS,LUX,Eco.,0.0,0.0,2019-06-16,2019-06-26,177,Wednesday,10:50,6,10.0
3751,LUX-LIS,LIS,LUX,Bus.,0.0,0.0,2019-06-16,2019-06-26,177,Wednesday,10:50,6,10.0
3751,LUX-LIS,LIS,LUX,Bus.,0.0,0.0,2019-06-17,2019-06-26,177,Wednesday,10:50,6,9.0
3751,LUX-LIS,LIS,LUX,Eco.,0.0,0.0,2019-06-17,2019-06-26,177,Wednesday,10:50,6,9.0
3751,LUX-LIS,LIS,LUX,Eco.,0.0,0.0,2019-06-18,2019-06-26,177,Wednesday,10:50,6,8.0
3751,LUX-LIS,LIS,LUX,Bus.,0.0,0.0,2019-06-18,2019-06-26,177,Wednesday,10:50,6,8.0
3751,LUX-LIS,LIS,LUX,Eco.,0.0,0.0,2019-06-19,2019-06-26,177,Wednesday,10:50,6,7.0
3751,LUX-LIS,LIS,LUX,Bus.,0.0,0.0,2019-06-19,2019-06-26,177,Wednesday,10:50,6,7.0
3751,LUX-LIS,LIS,LUX,Eco.,0.0,0.0,2019-06-20,2019-06-26,177,Wednesday,10:50,6,6.0
3751,LUX-LIS,LIS,LUX,Bus.,0.0,0.0,2019-06-20,2019-06-26,177,Wednesday,10:50,6,6.0
3751,LUX-LIS,LIS,LUX,Eco.,0.0,0.0,2019-06-21,2019-06-26,177,Wednesday,10:50,6,5.0
3751,LUX-LIS,LIS,LUX,Bus.,0.0,0.0,2019-06-21,2019-06-26,177,Wednesday,10:50,6,5.0
3752,LUX-LIS,LUX,LIS,Eco.,0.0,0.0,2019-06-13,2019-06-26,177,Wednesday,13:25,6,13.0
3752,LUX-LIS,LUX,LIS,Bus.,237.0,237.0,2019-06-13,2019-06-26,177,Wednesday,13:25,6,13.0
3752,LUX-LIS,LUX,LIS,Eco.,0.0,0.0,2019-06-14,2019-06-26,177,Wednesday,13:25,6,12.0
3752,LUX-LIS,LUX,LIS,Bus.,229.0,229.0,2019-06-14,2019-06-26,177,Wednesday,13:25,6,12.0
3752,LUX-LIS,LUX,LIS,Eco.,0.0,0.0,2019-06-15,2019-06-26,177,Wednesday,13:25,6,11.0
